"N°Achat","Code Veg Achat","Qtte Achat","Qtte initiale Achat","Date livraison Achat","N°Fournisseur végétal Achat","Réf Fournisseur végétal Achat","Tarif Fournisseur végétal Achat","TVA Fournisseur végétal Achat","Commandé","Livré","Unité Achat","Unité par contenant Achat","N°Contenant Achat"
13489,504,32.00,27.56,2019-05-09,125,,12.48,5.00,1,1,"kg",8.00,18
13491,538,50.00,51.66,2019-05-09,125,,14.22,5.00,1,1,"kg",6.00,18
13492,544,4.00,3.99,2019-05-09,125,,26.95,5.00,1,1,"kg",5.00,18
13493,546,6.00,10.50,2019-05-09,125,,12.95,5.00,1,1,"kg",7.00,18
13495,578,50.00,31.50,2019-05-09,125,,14.88,5.00,1,1,"kg",10.00,18
13496,584,100.00,96.60,2019-05-09,125,,8.46,5.00,1,1,"kg",9.00,18
13497,614,40.00,40.53,2019-05-09,125,,18.20,5.00,1,1,"kg",10.00,18
13498,635,52.00,47.56,2019-05-09,125,,22.23,5.00,1,1,"kg",13.00,18
13499,637,13.00,13.65,2019-05-09,125,,28.60,5.00,1,1,"kg",13.00,18
13500,666,18.00,13.44,2019-05-09,125,,40.44,5.00,1,1,"kg",6.00,18
13501,725,24.00,21.84,2019-05-09,125,,31.96,5.00,1,1,"kg",4.00,18
13502,849,143.00,136.50,2019-05-09,125,,36.40,5.00,1,1,"kg",13.00,18
13503,856,2.00,2.10,2019-05-09,125,,26.30,5.00,1,1,"kg",2.00,18
13504,895,10.00,12.60,2019-05-09,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
13505,478,6.00,2.31,2019-05-14,125,,73.20,5.00,1,1,"kg",6.00,18
13506,486,12.00,15.54,2019-05-14,125,,12.72,5.00,1,1,"kg",6.00,18
13507,491,129.50,73.50,2019-05-14,125,,26.27,5.00,1,1,"kg",18.50,18
13508,504,24.00,31.81,2019-05-14,125,,12.48,5.00,1,1,"kg",8.00,18
13510,544,24.00,21.21,2019-05-14,125,,26.95,5.00,1,1,"kg",5.00,18
13512,637,13.00,9.24,2019-05-14,125,,28.60,5.00,1,1,"kg",13.00,18
13513,774,90.00,84.10,2019-05-14,125,,10.00,5.00,1,1,"kg",8.00,18
13514,781,91.00,89.04,2019-05-14,125,,21.45,5.00,1,1,"kg",13.00,18
13533,478,6.00,2.10,2019-05-16,125,,73.20,5.00,1,1,"kg",6.00,18
13534,486,48.00,50.40,2019-05-16,125,,12.72,5.00,1,1,"kg",6.00,18
13535,491,185.00,175.14,2019-05-16,125,,26.27,5.00,1,1,"kg",18.50,18
13536,504,64.00,57.33,2019-05-16,125,,12.48,5.00,1,1,"kg",8.00,18
13537,538,40.00,47.88,2019-05-16,125,,14.22,5.00,1,1,"kg",6.00,18
13538,544,4.00,4.20,2019-05-16,125,,26.95,5.00,1,1,"kg",5.00,18
13539,546,6.00,10.50,2019-05-16,125,,12.95,5.00,1,1,"kg",7.00,18
13540,550,4.00,4.20,2019-05-16,125,,42.50,5.00,1,1,"kg",4.00,18
13542,584,70.00,63.00,2019-05-16,125,,8.46,5.00,1,1,"kg",9.00,18
13543,614,30.00,27.30,2019-05-16,125,,18.20,5.00,1,1,"kg",10.00,18
13544,637,78.00,65.94,2019-05-16,125,,28.60,5.00,1,1,"kg",13.00,18
13545,725,12.00,8.40,2019-05-16,125,,31.96,5.00,1,1,"kg",4.00,18
13546,774,100.00,68.25,2019-05-16,125,,10.00,5.00,1,1,"kg",8.00,18
13547,781,78.00,72.24,2019-05-16,125,,21.45,5.00,1,1,"kg",13.00,18
13548,849,143.00,136.50,2019-05-16,125,,36.40,5.00,1,1,"kg",13.00,18
13549,895,20.00,12.60,2019-05-16,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
13560,486,42.00,9.82,2019-05-21,125,,12.72,5.00,1,1,"kg",6.00,18
13561,491,142.00,60.79,2019-05-21,125,,26.27,5.00,1,1,"kg",18.50,18
13562,504,12.00,12.75,2019-05-21,125,,12.48,5.00,1,1,"kg",8.00,18
13564,544,10.00,9.45,2019-05-21,125,,26.95,5.00,1,1,"kg",5.00,18
13565,584,40.00,55.28,2019-05-21,125,,8.46,5.00,1,1,"kg",9.00,18
13566,614,60.00,51.03,2019-05-21,125,,18.20,5.00,1,1,"kg",10.00,18
13567,634,65.00,60.79,2019-05-21,125,,21.71,5.00,1,1,"kg",13.00,18
13568,637,65.00,53.55,2019-05-21,125,,28.60,5.00,1,1,"kg",13.00,18
13570,486,60.00,55.30,2019-05-23,125,,12.72,5.00,1,1,"kg",6.00,18
13571,491,166.50,164.22,2019-05-23,125,,26.27,5.00,1,1,"kg",18.50,18
13572,504,56.00,52.23,2019-05-23,125,,12.48,5.00,1,1,"kg",8.00,18
13573,533,2.00,2.10,2019-05-23,125,,18.94,5.00,1,1,"kg",2.00,18
13574,534,4.00,4.20,2019-05-23,125,,12.15,5.00,1,1,"kg",3.50,18
13575,538,40.00,34.33,2019-05-23,125,,14.22,5.00,1,1,"kg",6.00,18
13576,544,10.00,8.82,2019-05-23,125,,26.95,5.00,1,1,"kg",5.00,18
13577,550,4.00,4.20,2019-05-23,125,,42.50,5.00,1,1,"kg",4.00,18
13578,555,30.00,21.00,2019-05-23,125,,37.90,5.00,1,1,"kg",13.13,18
13579,578,50.00,52.50,2019-05-23,125,,14.88,5.00,1,1,"kg",10.00,18
13580,584,100.00,96.54,2019-05-23,125,,8.46,5.00,1,1,"kg",9.00,18
13581,614,80.00,72.45,2019-05-23,125,,18.20,5.00,1,1,"kg",10.00,18
13582,634,52.00,48.72,2019-05-23,125,,21.71,5.00,1,1,"kg",13.00,18
13583,637,91.00,83.79,2019-05-23,125,,28.60,5.00,1,1,"kg",13.00,18
13584,725,4.00,4.20,2019-05-23,125,,31.96,5.00,1,1,"kg",4.00,18
13585,785,25.00,21.00,2019-05-23,125,,14.50,5.00,1,1,"kg",5.00,18
13587,849,182.00,178.50,2019-05-23,125,,36.40,5.00,1,1,"kg",13.00,18
13588,895,18.00,25.20,2019-05-23,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
13590,476,5.00,4.40,2019-05-28,125,,13.25,5.00,1,1,"kg",5.00,18
13591,486,24.00,20.16,2019-05-28,125,,12.72,5.00,1,1,"kg",6.00,18
13592,491,37.00,60.84,2019-05-28,125,,26.27,5.00,1,1,"kg",18.50,18
13593,504,18.00,20.16,2019-05-28,125,,12.48,5.00,1,1,"kg",8.00,18
13596,629,65.00,54.91,2019-05-28,125,,24.70,5.00,1,1,"kg",13.00,18
13597,637,13.00,44.52,2019-05-28,125,,28.60,5.00,1,1,"kg",13.00,18
13600,476,70.00,66.00,2019-05-30,125,,13.25,5.00,1,1,"kg",5.00,18
13601,486,48.00,64.05,2019-05-30,125,,12.72,5.00,1,1,"kg",6.00,18
13602,491,148.00,132.03,2019-05-30,125,,26.27,5.00,1,1,"kg",18.50,18
13603,504,48.00,42.00,2019-05-30,125,,12.48,5.00,1,1,"kg",8.00,18
13604,533,2.00,2.10,2019-05-30,125,,18.94,5.00,1,1,"kg",2.00,18
13605,534,4.00,4.20,2019-05-30,125,,12.15,5.00,1,1,"kg",3.50,18
13606,538,30.00,36.75,2019-05-30,125,,14.22,5.00,1,1,"kg",6.00,18
13608,550,4.00,4.20,2019-05-30,125,,42.50,5.00,1,1,"kg",4.00,18
13609,553,10.00,10.50,2019-05-30,125,,11.52,5.00,1,1,"kg",6.00,18
13610,555,50.00,52.50,2019-05-30,125,,37.90,5.00,1,1,"kg",13.13,18
13611,578,10.00,42.00,2019-05-30,125,,14.88,5.00,1,1,"kg",10.00,18
13612,584,30.00,52.50,2019-05-30,125,,8.46,5.00,1,1,"kg",9.00,18
13613,588,36.00,37.80,2019-05-30,125,,23.52,5.00,1,1,"kg",16.00,18
13614,592,12.00,12.60,2019-05-30,125,,51.50,5.00,1,1,"kg",4.00,18
13615,614,10.00,32.55,2019-05-30,125,,18.20,5.00,1,1,"kg",10.00,18
13616,629,52.00,43.57,2019-05-30,125,,24.70,5.00,1,1,"kg",13.00,18
13617,637,65.00,67.20,2019-05-30,125,,28.60,5.00,1,1,"kg",13.00,18
13618,725,8.00,4.20,2019-05-30,125,,31.96,5.00,1,1,"kg",4.00,18
13621,786,5.00,5.25,2019-05-30,125,,44.95,5.00,1,1,"kg",5.00,18
13622,793,10.00,10.50,2019-05-30,125,,13.65,5.00,1,1,"kg",5.00,18
13623,849,130.00,126.00,2019-05-30,125,,36.40,5.00,1,1,"kg",13.00,18
13624,895,9.00,12.60,2019-05-30,125,,19.60,5.00,1,1,"pièce(s)",10.00,18
13625,913,1000.00,,2019-05-29,4,"21023",26.98,5.00,1,1,"graines",1000.00,14
13626,910,1000.00,,2019-05-29,4,,26.98,5.00,1,1,"graines",1000.00,14
13630,1088,10000.00,,2019-06-08,4,,30.00,5.00,1,1,"graines",10000.00,14
13631,1172,10000.00,,2019-06-08,4,"56216501",50.00,5.00,1,1,"graines",10000.00,14
13632,476,80.00,41.91,2019-06-04,125,,13.25,5.00,1,1,"kg",5.00,18
13633,486,12.00,17.85,2019-06-04,125,,12.72,5.00,1,1,"kg",6.00,18
13634,491,71.00,5.19,2019-06-04,125,,26.27,5.00,1,1,"kg",18.50,18
13635,538,10.00,25.85,2019-06-04,125,,14.22,5.00,1,1,"kg",6.00,18
13637,588,12.00,25.83,2019-06-04,125,,23.52,5.00,1,1,"kg",16.00,18
13638,629,52.00,44.62,2019-06-04,125,,24.70,5.00,1,1,"kg",13.00,18
13639,637,39.00,31.08,2019-06-04,125,,28.60,5.00,1,1,"kg",13.00,18
13660,476,70.00,66.55,2019-06-06,125,,13.25,5.00,1,1,"kg",5.00,18
13661,486,54.00,48.09,2019-06-06,125,,12.72,5.00,1,1,"kg",6.00,18
13662,491,111.00,98.75,2019-06-06,125,,26.27,5.00,1,1,"kg",18.50,18
13663,504,40.00,37.80,2019-06-06,125,,12.48,5.00,1,1,"kg",8.00,18
13664,534,4.00,4.20,2019-06-06,125,,12.15,5.00,1,1,"kg",3.50,18
13665,538,40.00,33.49,2019-06-06,125,,14.22,5.00,1,1,"kg",6.00,18
13666,553,5.00,10.50,2019-06-06,125,,11.52,5.00,1,1,"kg",6.00,18
13667,555,52.52,49.56,2019-06-06,125,,37.90,5.00,1,1,"kg",13.13,18
13668,578,30.00,31.50,2019-06-06,125,,14.88,5.00,1,1,"kg",10.00,18
13669,584,30.00,31.50,2019-06-06,125,,8.46,5.00,1,1,"kg",9.00,18
13670,588,60.00,56.07,2019-06-06,125,,23.52,5.00,1,1,"kg",16.00,18
13671,592,4.00,4.20,2019-06-06,125,,51.50,5.00,1,1,"kg",4.00,18
13673,629,39.00,36.22,2019-06-06,125,,24.70,5.00,1,1,"kg",13.00,18
13674,637,65.00,52.08,2019-06-06,125,,28.60,5.00,1,1,"kg",13.00,18
13675,725,8.00,8.40,2019-06-06,125,,31.96,5.00,1,1,"kg",4.00,18
13676,785,25.00,21.00,2019-06-06,125,,14.50,5.00,1,1,"kg",5.00,18
13677,786,5.00,5.25,2019-06-06,125,,44.95,5.00,1,1,"kg",5.00,18
13678,793,5.00,5.25,2019-06-06,125,,13.65,5.00,1,1,"kg",5.00,18
13680,849,117.00,105.00,2019-06-06,125,,36.40,5.00,1,1,"kg",13.00,18
13681,476,75.00,43.61,2019-06-11,125,,13.25,5.00,1,1,"kg",5.00,18
13682,486,24.00,2.52,2019-06-11,125,,12.72,5.00,1,1,"kg",6.00,18
13683,491,129.00,58.48,2019-06-11,125,,26.27,5.00,1,1,"kg",18.50,18
13684,504,30.00,15.27,2019-06-11,125,,12.48,5.00,1,1,"kg",8.00,18
13685,559,24.00,18.27,2019-06-11,125,,32.96,5.00,1,1,"kg",4.00,18
13686,584,18.00,13.44,2019-06-11,125,,8.46,5.00,1,1,"kg",9.00,18
13687,686,78.00,70.03,2019-06-11,125,,24.00,5.00,1,1,"kg",13.00,18
13688,793,75.00,71.29,2019-06-11,125,,13.65,5.00,1,1,"kg",5.00,18
13689,810,18.00,15.12,2019-06-11,125,,20.34,5.00,1,1,"kg",18.00,18
13691,476,90.00,88.47,2019-06-13,125,,13.25,5.00,1,1,"kg",5.00,18
13692,491,18.50,18.90,2019-06-13,125,,26.27,5.00,1,1,"kg",18.50,18
13693,504,42.00,44.10,2019-06-13,125,,12.48,5.00,1,1,"kg",8.00,18
13695,553,5.00,4.20,2019-06-13,125,,11.52,5.00,1,1,"kg",6.00,18
13696,555,50.00,42.00,2019-06-13,125,,37.90,5.00,1,1,"kg",13.13,18
13698,584,20.00,3.78,2019-06-13,125,,8.46,5.00,1,1,"kg",9.00,18
13699,588,60.00,31.50,2019-06-13,125,,23.52,5.00,1,1,"kg",16.00,18
13700,591,4.00,4.20,2019-06-13,125,,41.27,5.00,1,1,"kg",4.00,18
13701,592,4.00,4.20,2019-06-13,125,,51.50,5.00,1,1,"kg",4.00,18
13702,601,39.00,31.50,2019-06-13,125,,24.24,5.00,1,1,"kg",12.00,18
13703,686,52.00,43.26,2019-06-13,125,,24.00,5.00,1,1,"kg",13.00,18
13706,793,65.00,63.00,2019-06-13,125,,13.65,5.00,1,1,"kg",5.00,18
13708,849,78.00,73.50,2019-06-13,125,,36.40,5.00,1,1,"kg",13.00,18
13711,757,50.00,,2019-06-24,17,"028707BG",11.80,5.00,1,1,"graines",50.00,14
13737,476,15.00,32.01,2019-06-18,125,,13.25,5.00,1,1,"kg",5.00,18
13739,555,20.00,57.33,2019-06-18,125,,37.90,5.00,1,1,"kg",13.13,18
13745,476,85.00,80.19,2019-06-20,125,,13.25,5.00,1,1,"kg",5.00,18
13746,491,55.00,66.15,2019-06-20,125,,26.27,5.00,1,1,"kg",18.50,18
13747,504,18.00,31.50,2019-06-20,125,,12.48,5.00,1,1,"kg",8.00,18
13749,555,100.00,87.04,2019-06-20,125,,37.90,5.00,1,1,"kg",13.13,18
13752,591,4.00,4.20,2019-06-20,125,,41.27,5.00,1,1,"kg",4.00,18
13753,592,4.00,4.20,2019-06-20,125,,51.50,5.00,1,1,"kg",4.00,18
13755,612,10.00,10.50,2019-06-20,125,,12.24,5.00,1,1,"kg",8.00,18
13758,793,10.00,4.20,2019-06-20,125,,13.65,5.00,1,1,"kg",5.00,18
13760,849,55.00,111.30,2019-06-20,125,,36.40,5.00,1,1,"kg",13.00,18
13762,476,66.00,44.96,2019-06-25,125,,13.25,5.00,1,1,"kg",5.00,18
13763,491,55.50,44.10,2019-06-25,125,,26.27,5.00,1,1,"kg",18.50,18
13764,553,90.00,79.90,2019-06-25,125,,11.52,5.00,1,1,"kg",6.00,18
13765,555,60.00,44.62,2019-06-25,125,,37.90,5.00,1,1,"kg",13.13,18
13766,588,72.00,91.98,2019-06-25,125,,23.52,5.00,1,1,"kg",16.00,18
13767,592,8.00,5.29,2019-06-25,125,,51.50,5.00,1,1,"kg",4.00,18
13769,476,105.00,103.26,2019-06-27,125,,13.25,5.00,1,1,"kg",5.00,18
13770,491,111.00,95.97,2019-06-27,125,,26.27,5.00,1,1,"kg",18.50,18
13771,504,48.00,42.00,2019-06-27,125,,12.48,5.00,1,1,"kg",8.00,18
13772,508,4.00,4.20,2019-06-27,125,,18.24,5.00,1,1,"kg",4.00,18
13773,553,78.00,75.23,2019-06-27,125,,11.52,5.00,1,1,"kg",6.00,18
13774,555,91.91,81.95,2019-06-27,125,,37.90,5.00,1,1,"kg",13.13,18
13775,584,20.00,21.00,2019-06-27,125,,8.46,5.00,1,1,"kg",9.00,18
13776,588,144.00,133.14,2019-06-27,125,,23.52,5.00,1,1,"kg",16.00,18
13777,591,8.00,8.40,2019-06-27,125,,41.27,5.00,1,1,"kg",4.00,18
13778,592,16.00,13.25,2019-06-27,125,,51.50,5.00,1,1,"kg",4.00,18
13779,612,10.00,10.50,2019-06-27,125,,12.24,5.00,1,1,"kg",8.00,18
13780,786,5.00,5.25,2019-06-27,125,,44.95,5.00,1,1,"kg",5.00,18
13781,793,5.00,4.20,2019-06-27,125,,13.65,5.00,1,1,"kg",5.00,18
13782,849,91.00,84.00,2019-06-27,125,,36.40,5.00,1,1,"kg",13.00,18
13807,476,110.00,106.15,2019-07-04,125,,13.25,5.00,1,1,"kg",5.00,18
13808,491,74.00,71.08,2019-07-04,125,,26.27,5.00,1,1,"kg",18.50,18
13809,504,48.00,48.30,2019-07-04,125,,12.48,5.00,1,1,"kg",8.00,18
13810,508,4.00,4.20,2019-07-04,125,,18.24,5.00,1,1,"kg",4.00,18
13811,553,15.00,10.50,2019-07-04,125,,11.52,5.00,1,1,"kg",6.00,18
13812,555,80.00,59.85,2019-07-04,125,,35.50,5.00,1,1,"kg",13.13,18
13813,559,8.00,8.40,2019-07-04,125,,32.96,5.00,1,1,"kg",4.00,18
13814,560,12.00,12.60,2019-07-04,125,,49.34,5.00,1,1,"kg",4.00,18
13815,584,30.00,31.50,2019-07-04,125,,8.46,5.00,1,1,"kg",9.00,18
13816,588,160.00,147.42,2019-07-04,125,,23.52,5.00,1,1,"kg",16.00,18
13817,591,8.00,8.40,2019-07-04,125,,41.27,5.00,1,1,"kg",4.00,18
13818,592,32.00,29.50,2019-07-04,125,,51.50,5.00,1,1,"kg",4.00,18
13819,612,16.00,10.50,2019-07-04,125,,12.24,5.00,1,1,"kg",8.00,18
13820,657,5.00,5.25,2019-07-04,125,,18.10,5.00,1,1,"kg",5.00,18
13821,782,39.00,38.32,2019-07-04,125,,21.45,5.00,1,1,"kg",13.00,18
13822,785,50.00,45.36,2019-07-04,125,,14.50,5.00,1,1,"kg",5.00,18
13823,786,5.00,5.25,2019-07-04,125,,44.95,5.00,1,1,"kg",5.00,18
13824,793,15.00,8.40,2019-07-04,125,,13.65,5.00,1,1,"kg",5.00,18
13825,849,91.00,84.00,2019-07-04,125,,36.40,5.00,1,1,"kg",13.00,18
13834,476,40.00,38.66,2019-07-09,125,,13.25,5.00,1,1,"kg",5.00,18
13835,491,55.00,17.22,2019-07-09,125,,26.27,5.00,1,1,"kg",18.50,18
13836,504,8.00,1.10,2019-07-09,125,,12.48,5.00,1,1,"kg",8.00,18
13838,555,80.00,43.05,2019-07-09,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13839,588,60.00,96.60,2019-07-09,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13840,591,32.00,28.98,2019-07-09,125,,41.27,5.00,1,1,"kg",4.00,18
13842,476,110.00,107.96,2019-07-11,125,,13.25,5.00,1,1,"kg",5.00,18
13843,491,92.50,86.10,2019-07-11,125,,26.27,5.00,1,1,"kg",18.50,18
13844,504,36.00,32.91,2019-07-11,125,,12.48,5.00,1,1,"kg",8.00,18
13845,553,36.00,32.34,2019-07-11,125,,11.52,5.00,1,1,"kg",6.00,18
13846,555,100.00,94.50,2019-07-11,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13847,559,20.00,21.00,2019-07-11,125,,32.96,5.00,1,1,"kg",4.00,18
13848,560,20.00,21.00,2019-07-11,125,,49.34,5.00,1,1,"kg",4.00,18
13849,584,20.00,21.00,2019-07-11,125,,8.46,5.00,1,1,"kg",9.00,18
13850,588,160.00,147.00,2019-07-11,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13851,591,36.00,34.65,2019-07-11,125,,41.27,5.00,1,1,"kg",4.00,18
13852,592,12.00,12.60,2019-07-11,125,,51.50,5.00,1,1,"kg",4.00,18
13853,612,8.00,10.50,2019-07-11,125,,12.24,5.00,1,1,"kg",8.00,18
13854,657,5.00,5.25,2019-07-11,125,,18.10,5.00,1,1,"kg",5.00,18
13856,793,55.00,50.40,2019-07-11,125,,13.65,5.00,1,1,"kg",5.00,18
13857,794,6.00,4.20,2019-07-11,125,,12.90,5.00,1,1,"kg",6.00,18
13858,849,65.00,63.00,2019-07-11,125,,36.40,5.00,1,1,"kg",13.00,18
13859,476,15.00,34.00,2019-07-16,125,,13.25,5.00,1,1,"kg",5.00,18
13860,491,36.00,3.67,2019-07-16,125,,26.27,5.00,1,1,"kg",18.50,18
13861,504,12.00,1.10,2019-07-16,125,,12.48,5.00,1,1,"kg",8.00,18
13863,555,30.00,78.75,2019-07-16,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13864,588,36.00,58.80,2019-07-16,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13865,592,36.00,29.84,2019-07-16,125,,51.50,5.00,1,1,"kg",4.00,18
13868,794,6.00,1.47,2019-07-16,125,,12.90,5.00,1,1,"kg",6.00,18
13869,476,80.00,78.93,2019-07-18,125,,13.25,5.00,1,1,"kg",5.00,18
13870,488,6.00,4.20,2019-07-18,125,,23.94,5.00,1,1,"kg",6.00,18
13871,491,92.50,79.80,2019-07-18,125,,26.27,5.00,1,1,"kg",18.50,18
13872,504,48.00,43.89,2019-07-18,125,,12.48,5.00,1,1,"kg",8.00,18
13873,553,18.00,17.85,2019-07-18,125,,11.52,5.00,1,1,"kg",6.00,18
13874,555,120.00,118.65,2019-07-18,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13875,559,16.00,15.75,2019-07-18,125,,32.96,5.00,1,1,"kg",4.00,18
13876,560,16.00,15.75,2019-07-18,125,,49.34,5.00,1,1,"kg",4.00,18
13878,588,120.00,101.85,2019-07-18,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13879,589,5.00,5.25,2019-07-18,125,,14.24,5.00,1,1,"kg",5.00,18
13880,591,16.00,15.75,2019-07-18,125,,41.27,5.00,1,1,"kg",4.00,18
13881,592,44.00,41.72,2019-07-18,125,,51.50,5.00,1,1,"kg",4.00,18
13883,640,13.00,6.30,2019-07-18,125,,25.48,5.00,1,1,"kg",13.00,18
13884,657,5.00,5.25,2019-07-18,125,,18.10,5.00,1,1,"kg",5.00,18
13885,793,20.00,20.16,2019-07-18,125,,13.65,5.00,1,1,"kg",5.00,18
13886,794,12.00,6.72,2019-07-18,125,,12.90,5.00,1,1,"kg",6.00,18
13887,849,65.00,63.00,2019-07-18,125,,36.40,5.00,1,1,"kg",13.00,18
13888,476,36.00,35.42,2019-07-23,125,,13.25,5.00,1,1,"kg",5.00,18
13890,555,130.00,81.90,2019-07-23,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13891,592,36.00,34.73,2019-07-23,125,,51.50,5.00,1,1,"kg",4.00,18
13892,717,40.00,22.57,2019-07-23,125,,26.00,5.00,1,1,"kg",8.00,18
13894,794,12.00,0.84,2019-07-23,125,,12.90,5.00,1,1,"kg",6.00,18
13895,810,36.00,50.40,2019-07-23,125,,20.34,5.00,1,1,"kg",18.00,18
13896,476,85.00,82.00,2019-07-25,125,,13.25,5.00,1,1,"kg",5.00,18
13897,488,30.00,25.20,2019-07-25,125,,23.94,5.00,1,1,"kg",6.00,18
13898,491,55.50,42.00,2019-07-25,125,,26.27,5.00,1,1,"kg",18.50,18
13899,504,24.00,22.73,2019-07-25,125,,12.48,5.00,1,1,"kg",8.00,18
13900,506,24.00,21.00,2019-07-25,125,,8.70,5.00,1,1,"kg",6.00,18
13901,553,12.00,10.50,2019-07-25,125,,11.52,5.00,1,1,"kg",6.00,18
13902,555,150.00,143.85,2019-07-25,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13903,559,24.00,26.25,2019-07-25,125,,32.96,5.00,1,1,"kg",4.00,18
13904,560,24.00,26.25,2019-07-25,125,,49.34,5.00,1,1,"kg",4.00,18
13905,584,20.00,21.00,2019-07-25,125,,8.46,5.00,1,1,"kg",9.00,18
13906,588,82.00,42.00,2019-07-25,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13907,589,5.00,5.25,2019-07-25,125,,14.24,5.00,1,1,"kg",5.00,18
13908,591,20.00,21.00,2019-07-25,125,,41.27,5.00,1,1,"kg",4.00,18
13909,592,55.00,52.11,2019-07-25,125,,51.50,5.00,1,1,"kg",4.00,18
13910,672,24.00,25.20,2019-07-25,125,,22.75,5.00,1,1,"kg",7.00,18
13911,717,48.00,44.46,2019-07-25,125,,26.00,5.00,1,1,"kg",8.00,18
13912,793,15.00,17.64,2019-07-25,125,,13.65,5.00,1,1,"kg",5.00,18
13913,794,18.00,14.91,2019-07-25,125,,12.90,5.00,1,1,"kg",6.00,18
13915,849,65.00,63.00,2019-07-25,125,,36.40,5.00,1,1,"kg",13.00,18
13916,476,25.00,22.08,2019-07-30,125,,13.25,5.00,1,1,"kg",5.00,18
13917,506,18.00,2.52,2019-07-30,125,,8.70,5.00,1,1,"kg",6.00,18
13918,555,130.00,64.05,2019-07-30,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13919,560,40.00,20.72,2019-07-30,125,,49.34,5.00,1,1,"kg",4.00,18
13920,588,108.00,27.30,2019-07-30,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13921,592,12.00,2.52,2019-07-30,125,,51.50,5.00,1,1,"kg",4.00,18
13922,717,48.00,26.46,2019-07-30,125,,26.00,5.00,1,1,"kg",8.00,18
13962,476,70.00,66.75,2019-08-01,125,,13.25,5.00,1,1,"kg",5.00,18
13963,488,12.00,10.50,2019-08-01,125,,23.94,5.00,1,1,"kg",6.00,18
13964,491,55.50,42.00,2019-08-01,125,,26.27,5.00,1,1,"kg",18.50,18
13965,504,24.00,21.00,2019-08-01,125,,12.48,5.00,1,1,"kg",8.00,18
13966,506,24.00,24.46,2019-08-01,125,,8.70,5.00,1,1,"kg",6.00,18
13967,553,10.00,10.50,2019-08-01,125,,11.52,5.00,1,1,"kg",6.00,18
13968,555,160.00,158.55,2019-08-01,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13969,559,20.00,21.00,2019-08-01,125,,32.96,5.00,1,1,"kg",4.00,18
13970,560,40.00,42.29,2019-08-01,125,,49.34,5.00,1,1,"kg",4.00,18
13971,584,20.00,21.00,2019-08-01,125,,8.46,5.00,1,1,"kg",9.00,18
13972,588,160.00,115.50,2019-08-01,125,,23.52,5.00,1,1,"pièce(s)",16.00,18
13973,589,5.00,5.25,2019-08-01,125,,14.24,5.00,1,1,"kg",5.00,18
13974,591,20.00,21.00,2019-08-01,125,,41.27,5.00,1,1,"kg",4.00,18
13975,592,24.00,24.46,2019-08-01,125,,51.50,5.00,1,1,"kg",4.00,18
13976,657,5.00,5.25,2019-08-01,125,,18.10,5.00,1,1,"kg",5.00,18
13977,672,24.00,25.20,2019-08-01,125,,22.75,5.00,1,1,"kg",7.00,18
13978,717,56.00,51.97,2019-08-01,125,,26.00,5.00,1,1,"kg",8.00,18
13979,793,10.00,8.40,2019-08-01,125,,13.65,5.00,1,1,"kg",5.00,18
13980,794,12.00,12.60,2019-08-01,125,,12.90,5.00,1,1,"kg",6.00,18
13981,849,65.00,63.00,2019-08-01,125,,36.40,5.00,1,1,"kg",13.00,18
13982,476,35.00,26.13,2019-08-06,125,,13.25,5.00,1,1,"kg",5.00,18
13985,555,60.00,79.80,2019-08-06,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13986,560,4.00,13.02,2019-08-06,125,,49.34,5.00,1,1,"kg",4.00,18
13988,717,32.00,26.79,2019-08-06,125,,26.00,5.00,1,1,"kg",8.00,18
13989,810,108.00,95.76,2019-08-06,125,,20.34,5.00,1,1,"kg",18.00,18
13990,476,70.00,68.22,2019-08-08,125,,13.25,5.00,1,1,"kg",5.00,18
13991,488,12.00,10.50,2019-08-08,125,,23.94,5.00,1,1,"kg",6.00,18
13992,491,74.00,63.00,2019-08-08,125,,26.27,5.00,1,1,"kg",18.50,18
13996,555,160.00,157.50,2019-08-08,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
13997,559,20.00,21.00,2019-08-08,125,,32.96,5.00,1,1,"kg",4.00,18
13998,560,32.00,32.23,2019-08-08,125,,49.34,5.00,1,1,"kg",4.00,18
14001,589,5.00,5.25,2019-08-08,125,,14.24,5.00,1,1,"kg",5.00,18
