"N°Stock Mouvement","Date Mouvement","Nature Mouvement","Quantité Mouvement"
12458,2018-09-24,1,23.00
12459,2018-09-24,1,44.80
12460,2018-09-24,1,19.20
12461,2018-09-24,1,18.00
12462,2018-09-24,1,55.40
12463,2018-09-24,1,14.00
12464,2018-09-24,1,91.00
12465,2018-10-01,1,7.26
12466,2018-10-01,1,96.90
12467,2018-10-01,1,89.50
12468,2018-10-01,1,23.00
12469,2018-10-01,1,9.90
12470,2018-10-01,1,14.80
12471,2018-10-01,1,51.60
12472,2018-10-01,1,126.70
12473,2018-10-01,1,112.50
12474,2018-10-01,1,19.50
12475,2018-10-01,1,19.80
12476,2018-10-01,1,93.60
12477,2018-10-01,1,95.10
12478,2018-10-01,1,119.90
12479,2018-10-01,1,14.40
12480,2018-10-01,1,77.20
12481,2018-10-08,1,2.94
12482,2018-10-08,1,114.00
12483,2018-10-08,1,6.00
12484,2018-10-08,1,48.90
12485,2018-10-08,1,113.23
12486,2018-10-08,1,97.20
12487,2018-10-08,1,113.40
12488,2018-10-08,1,87.50
12489,2018-10-08,1,24.00
12490,2018-10-15,1,21.60
12491,2018-10-15,1,20.20
12492,2018-10-15,1,93.20
12493,2018-10-15,1,30.30
12494,2018-10-15,1,106.00
12495,2018-10-15,1,12.15
12496,2018-10-15,1,110.80
12497,2018-10-15,1,77.32
12498,2018-11-05,1,121.20
12499,2018-11-05,1,9.90
12500,2018-11-05,1,114.05
12501,2018-11-05,1,7.20
12502,2018-11-05,1,7.20
12503,2018-11-05,1,44.95
12504,2018-11-05,1,19.20
12505,2018-11-05,1,59.40
12506,2018-11-05,1,59.40
12507,2018-11-05,1,138.20
12508,2018-11-05,1,140.60
12509,2018-11-12,1,37.40
12510,2018-11-12,1,67.00
12511,2018-11-12,1,107.85
12512,2018-11-12,1,8.40
12513,2018-11-12,1,8.40
12514,2018-11-12,1,19.60
12515,2018-11-12,1,16.80
12516,2018-11-12,1,59.00
12517,2018-11-12,1,5.60
12518,2018-11-12,1,199.50
12519,2018-11-12,1,103.50
12520,2018-11-12,1,187.00
12521,2018-11-19,1,16.40
12522,2018-11-19,1,120.60
12523,2018-11-19,1,35.34
12524,2018-11-19,1,55.80
12525,2018-11-19,1,70.60
12526,2018-11-19,1,6.48
12527,2018-11-19,1,37.80
12528,2018-11-19,1,18.90
12529,2018-11-19,1,56.40
12530,2018-11-19,1,2.70
12531,2018-11-19,1,54.00
12532,2018-11-19,1,22.50
12533,2018-11-19,1,51.20
12534,2018-11-19,1,76.00
12535,2018-11-19,1,19.20
12536,2018-11-19,1,24.00
12537,2018-12-03,1,15.00
12538,2018-12-03,1,100.60
12539,2018-12-03,1,4.40
12540,2018-12-03,1,36.00
12541,2018-12-03,1,2.20
12542,2018-12-03,1,39.80
12543,2018-12-03,1,19.20
12544,2018-12-03,1,3.60
12545,2018-12-03,1,79.20
12546,2018-12-03,1,11.40
12547,2018-12-03,1,39.20
12548,2018-12-03,1,46.40
12549,2018-12-03,1,24.00
12550,2018-12-10,1,5.80
12551,2018-12-10,1,72.90
12552,2018-12-10,1,31.60
12553,2018-12-10,1,124.60
12554,2018-12-10,1,43.10
12555,2018-12-10,1,71.56
12556,2018-12-10,1,120.60
12557,2018-12-10,1,129.30
12558,2018-12-10,1,82.50
12559,2018-12-17,1,30.72
12560,2018-12-17,1,125.70
12561,2018-12-17,1,3.30
12562,2018-12-17,1,111.35
12563,2018-12-17,1,6.60
12564,2018-12-17,1,6.60
12565,2018-12-17,1,38.80
12566,2018-12-17,1,74.40
12567,2018-12-17,1,103.20
12568,2018-12-17,1,17.60
12569,2018-12-17,1,127.90
12570,2018-12-17,1,5.06
12571,2019-01-07,1,25.80
12572,2019-01-07,1,95.74
12573,2019-01-07,1,5.70
12574,2019-01-07,1,10.08
12575,2019-01-07,1,19.80
12576,2019-01-07,1,46.50
12577,2019-01-07,1,11.40
12578,2019-01-07,1,46.50
12579,2019-01-07,1,44.60
12580,2019-01-07,1,73.00
12581,2019-01-14,1,71.79
12582,2019-01-14,1,19.70
12583,2019-01-14,1,16.64
12584,2019-01-14,1,32.20
12585,2019-01-14,1,70.60
12586,2019-01-14,1,13.30
12587,2019-01-14,1,59.50
12588,2019-01-14,1,79.40
12589,2019-01-14,1,66.80
12590,2019-01-14,1,104.00
12591,2019-01-14,1,23.40
12592,2019-01-21,1,32.20
12593,2019-01-21,1,15.10
12595,2019-01-21,1,60.50
12597,2019-01-21,1,59.50
12598,2019-01-21,1,4.94
12600,2019-01-21,1,23.40
12601,2019-01-28,1,82.00
12602,2019-01-28,1,13.20
12603,2019-01-28,1,5.10
12604,2019-01-28,1,44.40
12605,2019-01-28,1,90.80
12606,2019-03-04,1,17.10
12607,2019-03-04,1,10.20
12608,2019-03-04,1,28.00
12609,2019-03-04,1,1.60
12610,2019-03-04,1,16.10
12611,2019-03-04,1,30.60
12612,2019-03-04,1,33.15
12613,2019-03-04,1,58.58
12614,2019-03-11,1,93.26
12615,2019-03-11,1,31.60
12616,2019-03-11,1,57.60
12617,2019-03-11,1,18.50
12618,2019-03-11,1,3.00
12619,2019-03-11,1,78.00
12620,2019-03-11,1,12.00
12621,2019-03-11,1,44.40
12622,2019-03-11,1,19.60
12623,2019-03-11,1,68.60
12624,2019-03-11,1,96.00
12625,2019-03-11,1,10.00
12626,2019-03-11,1,26.10
12627,2019-03-11,1,66.40
12628,2019-03-11,1,92.80
12629,2019-03-11,1,2.70
12630,2019-03-11,1,74.00
12631,2019-03-11,1,81.00
12632,2019-03-11,1,119.40
12633,2019-03-11,1,48.60
12634,2019-03-18,1,257.42
12635,2019-03-18,1,3.00
12636,2019-03-18,1,102.80
12637,2019-03-18,1,25.20
12638,2019-03-18,1,34.60
12639,2019-03-18,1,33.50
12640,2019-03-18,1,2.00
12641,2019-03-18,1,22.50
12642,2019-03-18,1,132.70
12643,2019-03-18,1,101.80
12644,2019-03-25,1,211.75
12645,2019-03-25,1,220.40
12646,2019-03-25,1,29.60
12647,2019-03-25,1,90.50
12648,2019-03-25,1,28.00
12649,2019-03-25,1,63.10
12650,2019-03-25,1,33.90
12651,2019-03-25,1,2.72
12652,2019-03-25,1,3.20
12653,2019-03-25,1,11.00
12654,2019-03-25,1,67.90
12655,2019-03-25,1,84.00
12656,2019-03-25,1,86.60
12657,2019-03-25,1,4.20
12658,2019-03-25,1,41.60
12659,2019-03-25,1,52.20
12660,2019-03-25,1,2.70
12661,2019-03-25,1,16.80
12662,2019-03-25,1,112.90
12663,2019-03-25,1,9.00
12664,2019-03-25,1,86.60
12665,2019-03-25,1,12.80
12666,2019-04-01,1,180.20
12667,2019-04-01,1,43.10
12668,2019-04-01,1,46.30
12669,2019-04-01,1,135.40
12670,2019-04-01,1,13.05
12671,2019-04-01,1,41.19
12672,2019-04-01,1,2.28
12673,2019-04-01,1,29.60
12674,2019-04-01,1,114.70
12675,2019-04-01,1,11.40
12676,2019-04-01,1,135.40
12677,2019-04-08,1,206.11
12678,2019-04-08,1,93.04
12679,2019-04-08,1,51.00
12680,2019-04-08,1,3.40
12681,2019-04-08,1,91.20
12682,2019-04-08,1,22.20
12683,2019-04-08,1,39.30
12684,2019-04-08,1,9.45
12685,2019-04-08,1,98.50
12686,2019-04-08,1,49.00
12687,2019-04-08,1,39.30
12688,2019-04-08,1,17.00
12689,2019-04-08,1,95.60
12690,2019-04-15,1,225.30
12691,2019-04-15,1,42.80
12692,2019-04-15,1,9.20
12693,2019-04-15,1,27.60
12694,2019-04-15,1,6.90
12695,2019-04-15,1,9.20
12696,2019-04-15,1,5.52
12697,2019-04-15,1,40.80
12698,2019-04-15,1,81.30
12699,2019-04-15,1,40.80
12700,2019-04-15,1,27.60
12701,2019-04-15,1,23.00
12702,2019-04-22,1,26.98
12703,2019-04-22,1,42.60
12704,2019-04-22,1,31.80
12705,2019-04-22,1,33.40
12706,2019-04-22,1,127.76
12707,2019-04-22,1,31.95
12708,2019-04-22,1,40.55
12709,2019-04-22,1,1.75
12710,2019-04-22,1,11.20
12711,2019-04-22,1,48.60
12712,2019-04-22,1,2.40
12713,2019-04-22,1,4.05
12714,2019-04-22,1,127.90
12715,2019-04-29,1,2.60
12716,2019-04-29,1,44.90
12717,2019-04-29,1,124.60
12718,2019-04-29,1,28.15
12719,2019-04-29,1,4.80
12720,2019-04-29,1,22.20
12721,2019-04-29,1,22.05
12722,2019-04-29,1,1.98
12723,2019-04-29,1,2.42
12724,2019-04-29,1,25.90
12725,2019-04-29,1,56.00
12726,2019-04-29,1,41.40
12727,2019-04-29,1,72.00
12728,2019-04-29,1,82.70
12729,2019-04-29,1,2.86
12730,2019-04-29,1,15.60
12731,2019-04-29,1,4.80
12732,2019-04-29,1,19.00
12733,2019-04-29,1,78.00
12734,2019-05-06,1,5.40
12735,2019-05-06,1,109.60
12736,2019-05-06,1,11.10
12737,2019-05-06,1,47.40
12738,2019-05-06,1,3.60
12739,2019-05-06,1,1.80
12740,2019-05-06,1,2.00
12741,2019-05-06,1,105.90
12742,2019-05-06,1,46.80
12743,2019-05-06,1,111.95
12744,2019-05-06,1,31.45
12745,2019-05-06,1,18.20
12746,2019-05-13,1,4.20
12747,2019-05-13,1,39.40
12748,2019-05-13,1,145.40
12749,2019-05-13,1,47.70
12750,2019-05-13,1,30.30
12751,2019-05-13,1,20.20
12752,2019-05-13,1,11.40
12753,2019-05-13,1,57.40
12754,2019-05-13,1,27.60
12755,2019-05-13,1,18.40
12756,2019-05-13,1,24.60
12757,2019-05-13,1,41.40
12758,2019-05-13,1,66.60
12759,2019-05-13,1,10.00
12760,2019-05-13,1,8.80
12761,2019-05-20,1,12.00
12762,2019-05-20,1,45.30
12763,2019-05-20,1,91.40
12764,2019-05-20,1,6.00
12765,2019-05-20,1,6.00
12766,2019-05-20,1,15.00
12767,2019-05-20,1,2.40
12768,2019-05-20,1,56.70
12769,2019-05-20,1,39.60
12770,2019-05-20,1,6.00
12771,2019-05-20,1,37.80
12772,2019-05-20,1,147.00
12773,2019-05-20,1,104.90
12774,2019-05-20,1,1.60
12775,2019-05-20,1,38.30
12776,2019-05-20,1,10.00
12777,2019-05-20,1,73.80
12778,2019-05-20,1,75.00
12779,2019-05-20,1,9.60
12780,2019-05-27,1,39.90
12781,2019-05-27,1,15.20
12782,2019-05-27,1,59.30
12783,2019-05-27,1,45.30
12784,2019-05-27,1,6.00
12785,2019-05-27,1,106.40
12786,2019-05-27,1,36.40
12787,2019-05-27,1,34.20
12788,2019-05-27,1,22.80
12789,2019-05-27,1,8.00
12790,2019-05-27,1,121.70
12791,2019-05-27,1,13.00
12792,2019-05-27,1,46.80
12793,2019-05-27,1,93.30
12794,2019-05-27,1,104.00
12795,2019-05-27,1,40.90
12796,2019-05-27,1,20.00
12797,2019-06-03,1,70.90
12798,2019-06-03,1,31.80
12799,2019-06-03,1,8.10
12800,2019-06-03,1,45.98
12801,2019-06-03,1,14.40
12802,2019-06-03,1,43.80
12803,2019-06-03,1,79.50
12804,2019-06-03,1,150.00
12805,2019-06-03,1,86.80
12806,2019-06-17,1,298.00
12807,2019-06-17,1,51.70
12808,2019-06-17,1,17.00
12809,2019-06-17,1,96.85
12810,2019-06-17,1,52.20
12811,2019-06-17,1,356.00
12812,2019-06-17,1,89.40
12813,2019-06-24,1,92.00
12814,2019-06-24,1,73.68
12815,2019-06-24,1,1.60
12816,2019-06-24,1,58.00
12817,2019-06-24,1,7.80
12818,2019-06-24,1,76.10
12819,2019-06-24,1,78.50
12820,2019-06-24,1,92.40
12821,2019-06-24,1,32.80
12822,2019-06-24,1,23.04
12823,2019-06-24,1,23.40
12824,2019-06-24,1,10.80
12825,2019-06-24,1,58.80
12826,2019-07-01,1,89.64
12827,2019-07-01,1,80.92
12828,2019-07-01,1,14.40
12829,2019-07-01,1,16.00
12830,2019-07-01,1,189.60
12831,2019-07-01,1,47.40
12832,2019-07-01,1,29.40
12833,2019-07-01,1,43.20
12834,2019-07-08,1,63.95
12835,2019-07-08,1,28.80
12836,2019-07-08,1,2.55
12837,2019-07-08,1,20.40
12838,2019-07-08,1,72.00
12839,2019-07-08,1,163.00
12840,2019-07-08,1,48.90
12841,2019-07-08,1,91.00
12842,2019-07-15,1,62.01
12843,2019-07-15,1,8.30
12844,2019-07-15,1,42.00
12845,2019-07-15,1,2.85
12846,2019-07-15,1,19.00
12847,2019-07-15,1,135.00
12848,2019-07-15,1,0.60
12849,2019-07-15,1,101.50
12850,2019-07-15,1,35.62
12851,2019-07-15,1,23.10
12852,2019-07-15,1,9.50
12853,2019-07-15,1,39.20
12854,2019-07-15,1,3.80
12855,2019-07-15,1,38.40
12856,2019-07-22,1,61.31
12857,2019-07-22,1,2.25
12858,2019-07-22,1,144.00
12859,2019-07-22,1,0.60
12860,2019-07-22,1,71.41
12861,2019-07-22,1,23.10
12862,2019-07-22,1,18.35
12863,2019-07-22,1,12.00
12864,2019-07-22,1,3.00
12865,2019-07-22,1,86.40
12866,2019-07-29,1,45.31
12867,2019-07-29,1,4.80
12868,2019-07-29,1,128.00
12869,2019-07-29,1,44.04
12870,2019-07-29,1,60.00
12871,2019-07-29,1,5.70
12872,2019-07-29,1,13.40
12873,2019-07-29,1,13.20
12874,2019-07-29,1,30.85
12875,2019-08-05,1,43.92
12876,2019-08-05,1,9.30
12877,2019-08-05,1,22.50
12878,2019-08-05,1,140.00
12879,2019-08-05,1,22.20
12880,2019-08-05,1,49.80
12881,2019-08-05,1,47.36
12882,2019-08-05,1,168.00
12883,2019-08-05,1,387.60
12884,2019-08-12,1,17.40
12885,2019-08-12,1,8.40
12886,2019-08-12,1,2.10
12887,2019-08-12,1,112.00
12888,2019-08-12,1,36.40
12889,2019-08-12,1,7.00
12890,2019-08-12,1,4.20
12891,2019-08-12,1,46.20
12892,2019-08-12,1,804.75
12893,2019-08-12,1,112.00
12894,2019-09-09,1,14.40
12895,2019-09-09,1,25.35
12896,2019-09-09,1,89.00
12897,2019-09-09,1,14.40
12898,2019-09-09,1,92.50
12899,2019-09-09,1,101.40
12900,2019-09-09,1,109.40
12901,2019-09-09,1,56.96
12902,2019-09-09,1,226.60
12903,2019-09-16,1,58.90
12904,2019-09-16,1,14.10
12905,2019-09-16,1,198.00
12906,2019-09-16,1,10.00
12907,2019-09-16,1,7.50
12908,2019-09-16,1,15.00
12909,2019-09-16,1,123.80
12910,2019-09-16,1,84.20
12911,2019-09-16,1,79.55
12912,2019-09-16,1,198.20
12913,2019-09-23,1,121.00
12914,2019-09-23,1,25.50
12915,2019-09-23,1,26.10
12916,2019-09-23,1,105.00
12917,2019-09-23,1,14.00
12918,2019-09-23,1,3.00
12919,2019-09-23,1,103.68
12920,2019-09-23,1,1.60
12921,2019-09-23,1,127.70
12922,2019-09-23,1,20.00
12923,2019-09-23,1,156.40
12924,2019-09-30,1,2.20
12925,2019-09-30,1,125.20
12926,2019-09-30,1,2.20
12927,2019-09-30,1,10.00
12928,2019-09-30,1,2.20
12929,2019-09-30,1,29.30
12930,2019-09-30,1,139.70
12931,2019-09-30,1,62.40
12932,2019-09-30,1,38.40
12933,2019-09-30,1,140.25
12934,2019-09-30,1,57.90
12935,2019-09-30,1,74.10
12936,2019-09-30,1,33.30
12937,2019-09-30,1,42.50
12938,2019-09-30,1,5.00
12939,2019-09-30,1,63.50
12940,2019-09-30,1,6.50
12941,2019-09-30,1,95.30
12942,2019-09-30,1,81.00
12943,2019-10-07,1,51.00
12944,2019-10-07,1,64.60
12945,2019-10-07,1,10.40
12946,2019-10-07,1,15.30
12947,2019-10-07,1,20.80
12948,2019-10-07,1,2.20
12949,2019-10-07,1,64.60
12950,2019-10-07,1,71.00
12951,2019-10-07,1,46.45
12952,2019-10-07,1,11.00
12953,2019-10-14,1,143.55
12954,2019-10-14,1,14.85
12955,2019-10-14,1,39.60
12956,2019-10-14,1,3.30
12957,2019-10-14,1,25.08
12958,2019-10-14,1,4.40
12959,2019-10-14,1,112.20
12960,2019-10-14,1,14.30
12961,2019-10-14,1,69.30
12962,2019-10-14,1,152.90
12963,2019-10-14,1,44.00
12964,2019-10-14,1,13.20
12965,2019-10-14,1,11.05
12966,2019-10-14,1,11.05
12967,2019-10-14,1,30.80
12968,2019-10-14,1,61.20
12969,2019-10-21,1,5.40
12970,2019-10-21,1,3.60
12971,2019-10-21,1,79.10
12972,2019-10-21,1,1.80
12973,2019-10-21,1,2.85
12974,2019-10-21,1,19.00
12975,2019-10-21,1,2.70
12976,2019-10-21,1,31.40
12977,2019-10-21,1,57.20
12978,2019-10-21,1,52.10
12979,2019-10-21,1,45.20
12980,2019-10-21,1,52.80
12981,2019-10-21,1,32.20
12982,2019-10-21,1,32.20
12983,2019-10-21,1,98.00
12984,2019-10-21,1,30.40
12985,2019-10-21,1,12.90
12986,2019-10-21,1,19.00
12987,2019-10-21,1,7.20
12988,2019-10-21,1,10.20
12989,2019-10-21,1,29.92
12990,2019-10-21,1,41.40
12991,2019-10-21,1,51.20
12992,2019-10-21,1,18.00
12993,2019-10-28,1,108.30
12994,2019-10-28,1,10.50
12995,2019-10-28,1,68.90
12996,2019-10-28,1,39.60
12997,2019-10-28,1,90.76
12998,2019-10-28,1,16.00
12999,2019-10-28,1,16.00
13000,2019-10-28,1,110.80
13001,2019-10-28,1,66.40
13002,2019-10-28,1,65.20
13003,2019-11-04,1,49.90
13004,2019-11-04,1,2.70
13005,2019-11-04,1,112.80
13006,2019-11-04,1,26.70
13007,2019-11-04,1,35.46
13008,2019-11-04,1,118.20
13009,2019-11-04,1,9.00
13010,2019-11-04,1,137.00
13011,2019-11-18,1,14.40
13012,2019-11-18,1,95.10
13013,2019-11-18,1,25.20
13014,2019-11-18,1,17.70
13015,2019-11-18,1,17.70
13016,2019-11-18,1,17.40
13017,2019-11-18,1,96.90
13018,2019-11-18,1,44.50
13019,2019-11-18,1,27.45
13020,2019-11-18,1,124.04
13021,2019-11-25,1,41.30
13022,2019-11-25,1,101.60
13023,2019-11-25,1,29.25
13024,2019-11-25,1,107.00
13025,2019-11-25,1,28.50
13026,2019-11-25,1,14.95
13027,2019-11-25,1,13.80
13028,2019-11-25,1,121.60
13029,2019-11-25,1,128.80
13030,2019-12-02,1,41.40
13031,2019-12-02,1,116.00
13032,2019-12-02,1,10.70
13033,2019-12-02,1,28.20
13034,2019-12-02,1,72.00
13035,2019-12-02,1,2.20
13036,2019-12-02,1,6.60
13037,2019-12-02,1,41.40
13038,2019-12-02,1,31.20
13039,2019-12-02,1,24.00
13040,2019-12-02,1,41.60
13041,2019-12-02,1,31.20
13042,2019-12-02,1,72.00
13043,2019-12-02,1,27.30
13044,2019-12-02,1,38.60
13045,2019-12-02,1,25.60
13046,2019-12-02,1,3.30
13047,2019-12-02,1,16.80
13048,2019-12-02,1,9.10
13049,2019-12-02,1,13.20
13050,2019-12-02,1,86.40
13051,2019-12-09,1,26.60
13052,2019-12-09,1,3.36
13053,2019-12-09,1,85.65
13054,2019-12-09,1,51.00
13055,2019-12-09,1,14.40
13056,2019-12-09,1,113.90
13057,2019-12-09,1,30.60
13058,2019-12-09,1,16.80
13059,2019-12-09,1,94.75
13060,2019-12-09,1,127.20
13061,2019-12-16,1,6.00
13062,2019-12-16,1,121.00
13063,2019-12-16,1,9.00
13064,2019-12-16,1,1.80
13065,2019-12-16,1,13.50
13066,2019-12-16,1,97.00
13067,2019-12-16,1,114.60
13068,2019-12-16,1,5.70
13069,2019-12-16,1,5.70
13070,2019-12-16,1,38.80
13071,2019-12-16,1,15.60
13072,2019-12-16,1,71.20
13073,2019-12-16,1,137.10
13074,2019-12-16,1,31.00
13075,2019-12-16,1,5.40
13076,2019-12-16,1,103.20
13077,2019-12-16,1,12.00
13078,2019-12-16,1,125.40
13079,2019-12-16,1,45.70
13080,2019-12-16,1,3.80
13081,2019-12-16,1,5.80
13082,2019-12-16,1,125.40
13083,2020-01-06,1,18.50
13084,2020-01-06,1,21.00
13085,2020-01-06,1,5.25
13086,2020-01-06,1,18.50
13087,2020-01-06,1,21.00
13088,2020-01-06,1,21.00
13089,2020-01-06,1,10.20
13090,2020-01-06,1,21.00
13091,2020-01-06,1,92.70
13092,2020-01-13,1,73.50
13093,2020-01-13,1,9.30
13094,2020-01-13,1,35.10
13095,2020-01-13,1,6.60
13096,2020-01-13,1,78.60
13097,2020-01-13,1,47.00
13098,2020-01-20,1,108.80
13099,2020-01-20,1,5.70
13100,2020-01-20,1,35.00
13101,2020-01-20,1,108.80
13102,2020-01-20,1,93.20
13103,2020-01-20,1,11.40
13104,2020-01-20,1,104.45
13105,2020-01-27,1,71.10
13106,2020-01-27,1,2.10
13107,2020-01-27,1,13.80
13108,2020-01-27,1,68.70
13109,2020-01-27,1,41.40
13110,2020-03-02,1,109.53
13111,2020-03-02,1,21.70
13112,2020-03-02,1,141.40
13113,2020-03-02,1,3.15
13114,2020-03-02,1,41.00
13115,2020-03-02,1,39.20
13116,2020-03-02,1,112.00
13117,2020-03-02,1,117.60
13118,2020-03-02,1,139.30
13119,2020-03-02,1,16.17
13120,2020-03-09,1,175.98
13121,2020-03-09,1,33.20
13122,2020-03-09,1,98.20
13123,2020-03-09,1,47.70
13124,2020-03-09,1,8.40
13125,2020-03-09,1,50.40
13126,2020-03-09,1,98.20
13127,2020-03-09,1,2.24
13128,2020-03-09,1,67.90
13129,2020-03-16,1,172.46
13130,2020-03-16,1,6.00
13131,2020-03-16,1,125.60
13132,2020-03-16,1,29.40
13133,2020-03-16,1,98.00
13134,2020-03-16,1,46.44
13135,2020-03-16,1,10.00
13136,2020-03-16,1,82.40
13137,2020-03-16,1,157.80
13138,2020-03-16,1,54.76
13139,2020-03-23,1,210.81
13140,2020-03-23,1,39.00
13141,2020-03-23,1,10.40
13142,2020-03-23,1,73.77
13143,2020-03-23,1,31.80
13144,2020-03-23,1,96.70
13145,2020-03-23,1,95.40
13146,2020-03-23,1,53.40
13147,2020-03-23,1,98.00
13148,2020-03-23,1,13.00
13149,2020-03-30,1,201.89
13150,2020-03-30,1,18.00
13151,2020-03-30,1,48.35
13152,2020-03-30,1,179.80
13153,2020-03-30,1,2.50
13154,2020-03-30,1,50.60
13155,2020-03-30,1,48.10
13156,2020-03-30,1,136.80
13157,2020-03-30,1,168.80
13158,2020-04-06,1,176.88
13159,2020-04-06,1,23.20
13160,2020-04-06,1,58.00
13161,2020-04-06,1,3.91
13162,2020-04-06,1,136.00
13163,2020-04-06,1,3.40
13164,2020-04-06,1,37.40
13165,2020-04-06,1,115.60
13166,2020-04-06,1,61.80
13167,2020-04-06,1,117.30
13168,2020-04-13,1,141.40
13169,2020-04-13,1,96.90
13170,2020-04-13,1,34.40
13171,2020-04-13,1,130.20
13172,2020-04-13,1,41.20
13173,2020-04-13,1,42.50
13174,2020-04-13,1,49.80
13175,2020-04-13,1,43.40
13176,2020-04-13,1,4.90
13177,2020-04-13,1,27.00
13178,2020-04-13,1,49.20
13179,2020-04-13,1,95.90
13180,2020-04-13,1,130.20
13181,2020-04-13,1,23.60
13182,2020-04-13,1,2.20
13183,2020-04-13,1,58.60
13184,2020-04-20,1,85.60
13185,2020-04-20,1,60.80
13186,2020-04-20,1,40.70
13187,2020-04-20,1,122.10
13188,2020-04-20,1,29.10
13189,2020-04-20,1,40.70
13190,2020-04-20,1,116.25
13191,2020-04-20,1,133.62
13192,2020-04-20,1,98.00
13193,2020-04-27,1,42.07
13194,2020-04-27,1,17.10
13195,2020-04-27,1,151.00
13196,2020-04-27,1,17.07
13197,2020-04-27,1,53.10
13198,2020-04-27,1,37.60
13199,2020-04-27,1,67.80
13200,2020-04-27,1,89.20
13201,2020-04-27,1,145.45
13202,2020-04-27,1,5.04
13203,2020-05-04,1,13.00
13204,2020-05-04,1,29.70
13205,2020-05-04,1,170.00
13206,2020-05-04,1,30.90
13207,2020-05-04,1,61.80
13208,2020-05-04,1,141.25
13209,2020-05-04,1,124.86
13210,2020-05-04,1,68.10
13211,2020-05-04,1,21.00
13212,2020-05-11,1,184.20
13213,2020-05-11,1,108.00
13214,2020-05-11,1,20.02
13215,2020-05-11,1,155.50
13216,2020-05-11,1,32.20
13217,2020-05-11,1,1.17
13218,2020-05-11,1,10.00
13219,2020-05-11,1,28.06
13220,2020-05-11,1,13.00
13221,2020-05-11,1,40.20
13222,2020-05-11,1,13.35
13223,2020-05-11,1,88.30
13224,2020-05-11,1,6.75
13225,2020-05-18,1,21.42
13226,2020-05-18,1,94.75
13227,2020-05-18,1,7.35
13228,2020-05-18,1,16.74
13229,2020-05-18,1,62.40
13230,2020-05-18,1,22.50
13231,2020-05-18,1,88.10
13232,2020-05-18,1,10.00
13233,2020-05-25,1,37.50
13234,2020-05-25,1,118.70
13235,2020-05-25,1,162.75
13236,2020-05-25,1,33.60
13237,2020-05-25,1,22.00
13238,2020-05-25,1,44.80
13239,2020-05-25,1,128.55
13240,2020-05-25,1,160.20
13241,2020-06-01,1,28.56
13242,2020-06-01,1,89.75
13243,2020-06-01,1,106.00
13244,2020-06-01,1,14.85
13245,2020-06-01,1,38.16
13246,2020-06-01,1,21.00
13247,2020-06-01,1,106.00
13248,2020-06-01,1,423.00
13249,2020-06-01,1,186.60
13250,2020-06-08,1,85.78
13251,2020-06-08,1,133.60
13252,2020-06-08,1,7.65
13253,2020-06-08,1,31.20
13254,2020-06-08,1,98.15
13255,2020-06-08,1,48.96
13256,2020-06-08,1,99.75
13257,2020-06-08,1,22.20
13258,2020-06-15,1,72.64
13259,2020-06-15,1,102.60
13260,2020-06-15,1,2.88
13261,2020-06-15,1,29.40
13262,2020-06-15,1,118.80
13263,2020-06-15,1,10.80
13264,2020-06-15,1,198.00
13265,2020-06-22,1,213.00
13266,2020-06-22,1,94.50
13267,2020-06-22,1,4.40
13268,2020-06-22,1,103.20
13269,2020-06-22,1,25.00
13270,2020-06-22,1,21.30
13271,2020-06-22,1,215.00
13272,2020-06-22,1,131.20
13273,2020-06-22,1,89.10
13274,2020-06-22,1,209.40
13275,2020-06-22,1,47.00
13276,2020-06-22,1,29.40
13277,2020-06-22,1,21.50
13278,2020-06-22,1,114.00
13279,2020-06-29,1,54.22
13280,2020-06-29,1,5.40
13281,2020-06-29,1,1.50
13282,2020-06-29,1,193.00
13283,2020-06-29,1,56.02
13284,2020-06-29,1,115.80
13285,2020-06-29,1,37.80
13286,2020-07-06,1,101.14
13287,2020-07-06,1,2.40
13288,2020-07-06,1,15.20
13289,2020-07-06,1,77.60
13290,2020-07-06,1,2.40
13291,2020-07-06,1,26.50
13292,2020-07-06,1,14.40
13293,2020-07-06,1,90.00
13294,2020-07-06,1,7.32
13295,2020-07-06,1,151.60
13296,2020-07-06,1,35.20
13297,2020-07-06,1,26.40
13298,2020-07-06,1,88.00
13299,2020-07-13,1,2.96
13300,2020-07-13,1,2.55
13301,2020-07-13,1,96.00
13302,2020-07-13,1,29.44
13303,2020-07-13,1,175.00
13304,2020-07-13,1,51.31
13305,2020-07-13,1,0.85
13306,2020-07-13,1,176.40
13307,2020-07-13,1,18.16
13308,2020-07-13,1,5.00
13309,2020-07-20,1,32.80
13310,2020-07-20,1,2.70
13311,2020-07-20,1,93.00
13312,2020-07-20,1,17.76
13313,2020-07-20,1,166.00
13314,2020-07-20,1,10.96
13315,2020-07-20,1,5.94
13316,2020-07-20,1,111.60
13317,2020-07-20,1,35.20
13318,2020-07-20,1,72.00
13319,2020-07-20,1,2.40
13320,2020-07-20,1,1.20
13321,2020-07-20,1,9.60
13322,2020-07-20,1,36.50
13323,2020-07-20,1,4.80
13324,2020-07-20,1,20.20
13325,2020-07-20,1,36.00
13326,2020-07-20,1,50.25
13327,2020-07-27,1,25.02
13328,2020-07-27,1,139.00
13329,2020-07-27,1,53.64
13330,2020-07-27,1,70.80
13331,2020-07-27,1,5.30
13332,2020-07-27,1,52.98
