id,vegetal,action,materiel_id,stock,plan palette,memo,main oeuvre,rendement,nb graine,vegetal,semaine début,semaine fin,action,rendement,anticipation,hebdomadaire,actif,conversion,date mise à jour
16172,1400,8,4,16,20,3 caisses,,,420,,36,36,1.00,0.99,28.00,0,0,1.00,26/7/2024 11:47:29
16173,1400,9,,,,,,,,,01,52,1.00,0.98,1.00,0,1,1.00,26/7/2024 11:47:29
16176,1315,56,4,16,33,1 caisse PRO,,,91,,31,31,,1.00,28.00,0,1,1.00,26/7/2024 11:57:54
16177,1315,56,4,16,33,2 caisse PRO,3,,182,,33,33,,0.99,21.00,0,1,1.00,26/7/2024 11:58:21
16178,1305,56,4,16,33,3 caisse PRO,3,,273,,21,21,,0.99,28.00,0,1,1.00,23/12/2025 10:11:34
16186,438,17,428,83,20,,,,,,31,31,,1.00,56.00,0,1,1.00,2/8/2024 15:01:23
16188,677,32,,86,27,,,,,,28,35,1.00,0.95,1.00,1,1,1.00,5/8/2024 09:12:07
16189,677,33,,85,37,,,,,,28,35,1.00,0.85,1.00,1,1,1.00,5/8/2024 09:12:07
16190,677,34,170,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,5/8/2024 09:12:07
16191,677,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,5/8/2024 09:12:07
16192,1401,1,,,,,,,,,01,01,,1.00,0.00,0,1,1.00,5/8/2024 16:24:56
16193,1401,2,,31,,,,,,,03,03,,1.00,0.00,0,1,1.00,5/8/2024 16:24:56
16198,1401,8,4,16,20,5 caisses,,,700,,47,47,1.00,0.99,77.00,0,1,1.00,5/8/2024 16:24:56
16199,553,32,,86,27,,,,,,22,52,1.00,0.95,1.00,1,1,1.00,7/8/2024 10:37:59
16200,553,33,,86,27,,,,,,22,52,1.00,0.95,1.00,1,1,1.00,7/8/2024 10:37:59
16201,553,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,7/8/2024 10:37:59
16202,553,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,7/8/2024 10:37:59
16204,112,17,349,51,20,s31*18 PC,,,,,34,34,,1.00,56.00,0,1,1.00,8/8/2025 16:04:25
16213,534,32,,86,27,,,,,,22,52,1.00,0.95,1.00,1,1,1.00,16/9/2024 08:50:45
16214,534,33,,86,27,,,,,,22,52,1.00,0.95,1.00,1,1,1.00,16/9/2024 08:50:45
16215,534,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,16/9/2024 08:50:45
16216,534,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,16/9/2024 08:50:45
16217,280,57,4,16,11,2 caisses ADH,,,182,,16,16,,0.95,21.00,0,1,1.00,20/9/2024 11:07:51
16224,373,57,4,,11,2 caisses ADH,3,,182,,16,16,1.00,0.98,35.00,0,1,1.00,27/11/2025 09:21:52
16225,41,24,,86,1,pl 27,,,,,30,30,2.00,0.95,2.00,0,1,1.00,2/10/2024 18:01:47
16226,20,24,54,2,16,,3,,,,36,38,2.00,0.95,2.00,0,1,1.00,2/10/2024 18:06:44
16227,33,24,124,84,3,ne pas récolter des concombres abimés ou pourris,3,,,,32,38,2.00,0.95,7.00,0,1,1.00,2/10/2024 18:13:51
16228,79,24,187,,3,semis s34,,,,,38,38,,1.00,0.00,0,1,1.00,2/10/2024 18:27:54
16229,47,24,169,86,29,jeter gousse abimées ou pourries,10,1.40,,,28,32,,0.97,0.00,0,1,1.00,2/10/2024 18:31:31
16230,1180,6,,16,11,6 caisses,,,168,,15,15,,1.00,0.00,0,1,1.00,5/9/2025 11:07:57
16231,1286,56,,62,22,300 PRO,1,,300,,11,11,1.00,0.86,56.00,0,1,1.00,5/2/2026 13:17:27
16232,112,17,196,70,20,série 35 1/2 chap,,,,,39,39,,1.00,63.00,0,1,1.00,22/9/2025 16:22:38
16233,113,17,196,70,20,série 33,,,,,41,41,,1.00,63.00,0,1,1.00,11/10/2024 17:33:21
16234,123,17,196,64,20,série 37,,,,,41,41,,1.00,63.00,0,1,1.00,14/10/2025 15:50:10
16235,769,32,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,14/10/2024 09:01:42
16236,769,33,,86,27,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,14/10/2024 09:01:42
16237,769,34,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,14/10/2024 09:01:42
16238,769,35,,,,,,,,,01,52,1.00,0.95,1.00,1,1,1.00,14/10/2024 09:01:42
16239,153,57,,62,11,84 plants ADH,,,840,,11,11,,0.97,28.00,0,1,1.00,17/2/2025 10:16:41
16240,119,17,196,65,20,s39,,,,,43,43,,1.00,56.00,0,1,1.00,14/10/2025 15:35:06
16241,120,17,196,74,20,,,,,,43,43,,1.00,35.00,0,1,1.00,18/10/2024 18:06:31
16248,420,8,4,16,20,8 caisses,2,,1120,,19,19,1.00,0.95,28.00,0,1,1.00,28/11/2024 10:42:23
16249,319,8,4,16,20,30 caisses,,,6000,,27,27,,0.24,14.00,0,1,1.00,9/1/2026 09:17:17
16250,319,8,4,16,20,30 caisses,,,6000,,26,26,,0.24,14.00,0,1,1.00,9/1/2026 09:17:13
16251,420,8,4,16,20,15 caisses 15 caisses,2,,2100,,23,23,1.00,0.95,28.00,0,1,1.00,22/5/2025 16:01:31
16253,1402,1,,23,,,,,,,32,32,,1.00,0.00,0,1,1.00,23/12/2025 16:04:23
16254,1402,2,,23,,,,,,,33,33,,1.00,0.00,0,1,1.00,23/12/2025 16:04:24
16257,933,8,4,16,20,10 caisses,2,,380,,24,24,,0.97,21.00,0,1,1.00,5/2/2026 11:10:51
16258,417,8,4,16,20,12 caisses,,,1640,,28,28,,0.98,21.00,0,1,1.00,28/11/2024 14:00:34
16260,753,8,4,16,20,50 caisses,3,,32400,,40,40,,0.36,21.00,0,1,1.00,23/9/2025 15:20:35
16262,1403,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,28/11/2024 16:25:30
16263,1403,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,28/11/2024 16:25:30
16264,1403,8,4,16,20,3 caisses,2,,600,,18,18,,0.24,14.00,0,1,1.00,25/4/2025 10:38:04
16265,1403,8,4,16,20,3 caisses,2,,600,,20,20,,0.24,21.00,0,1,1.00,3/12/2024 15:59:40
16269,1403,12,7,,,,1,,,,18,28,,1.00,1.00,0,1,1.00,28/11/2024 16:25:30
16270,1404,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,28/11/2024 16:30:34
16271,1404,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,28/11/2024 16:30:34
16274,1404,8,4,16,20,3 caisses,2,,600,,22,22,,0.98,14.00,0,1,1.00,22/5/2025 08:34:37
16275,1404,8,6,61,20,3 caisses,1,,600,,25,25,1.00,0.80,14.00,0,1,1.00,17/6/2025 14:40:37
16276,1404,8,4,16,20,3 caisses,2,,600,,27,27,,0.98,14.00,0,1,1.00,17/6/2025 14:40:41
16277,1404,12,7,,,,1,,,,18,28,,1.00,1.00,0,1,1.00,28/11/2024 16:30:34
16280,227,8,4,16,20,15 caisses,3,,0,,50,50,1.00,0.21,63.00,0,1,1.00,7/8/2025 14:29:12
16281,227,8,4,16,20,15 caisses,3,,0,,02,02,1.00,0.21,35.00,0,1,1.00,7/8/2025 14:29:09
16282,1378,8,4,16,20,17 caisses,3,,11016,,43,43,1.00,0.21,21.00,0,1,1.00,25/11/2025 08:22:04
16290,1405,1,,,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 11:52:43
16291,1405,2,,,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 11:52:43
16292,1405,8,,16,20,6 caisses,,,240,,21,21,,0.97,21.00,0,1,1.00,6/12/2024 11:53:08
16293,1406,1,,,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 11:53:38
16294,1406,2,,,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 11:53:38
16295,1406,8,,16,20,5 caisses,,,200,,21,21,,0.97,21.00,0,1,1.00,6/12/2024 11:53:41
16296,1405,8,,16,20,6 caisses,,,240,,25,25,,0.97,14.00,0,1,1.00,6/12/2024 11:57:14
16297,1406,8,,16,20,5 caisses,,,200,,25,25,,0.97,14.00,0,1,1.00,6/12/2024 11:57:33
16298,1407,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 12:01:00
16299,1407,2,,,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 12:01:00
16300,1407,8,4,16,20,45 caisses,,,9000,,20,20,,0.24,21.00,0,1,1.00,9/1/2026 08:57:00
16302,1407,8,4,16,20,30 caisses,,,6000,,24,24,,0.24,14.00,0,1,1.00,9/1/2026 09:02:20
16303,1407,8,4,16,20,32 caisses,,,6400,,26,26,,0.24,14.00,0,1,1.00,9/1/2026 09:02:52
16304,1407,8,4,16,20,32 caisses,,,6400,,27,27,,0.24,21.00,0,1,1.00,9/1/2026 09:02:55
16305,1408,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,27/5/2025 13:53:58
16306,1408,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,27/5/2025 13:53:59
16307,1408,4,12,,,,,,,,03,03,,1.00,0.00,0,1,1.00,27/5/2025 13:53:59
16308,1408,8,6,106,34,400 mètres,,,26400,,25,25,,0.95,140.00,0,1,1.00,27/5/2025 13:53:59
16310,1408,12,7,,,brulage au 6ème jour,1,,,,26,26,1.00,0.97,0.00,0,1,1.00,27/5/2025 13:53:59
16313,1408,52,,,,,,,,,22,26,1.00,0.98,1.00,0,1,1.00,27/5/2025 13:53:59
16317,1382,57,,16,11,7 caisses ADH,1,,637,,16,16,1.00,0.90,21.00,0,1,1.00,3/3/2025 08:34:50
16318,1382,57,,16,11,6 caisses ADH,1,,546,,17,17,1.00,0.90,21.00,0,1,1.00,6/12/2024 13:26:59
16319,228,56,4,16,33,17 caisses PRO,,1.00,7000,,06,06,,1.00,56.00,0,1,1.00,13/1/2026 15:44:26
16320,1409,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 13:35:55
16321,1409,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 13:35:55
16322,1409,8,4,16,20,3 caisses,2,,600,,22,22,,0.20,14.00,0,1,1.00,9/12/2024 14:09:52
16323,1409,8,4,16,20,2 caisses,2,,400,,25,25,,0.20,21.00,0,1,1.00,17/6/2025 14:40:28
16324,1409,12,7,,,,1,,,,18,28,,1.00,1.00,0,1,1.00,6/12/2024 13:35:55
16325,1410,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 13:36:02
16326,1410,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 13:36:02
16327,1410,8,4,16,20,3 caisses,2,,600,,22,22,,0.98,14.00,0,1,1.00,9/12/2024 14:10:27
16328,1410,8,4,16,20,2 caisses,2,,400,,25,25,,0.98,21.00,0,1,1.00,17/6/2025 14:40:20
16329,1410,12,7,,,,1,,,,18,28,,1.00,1.00,0,1,1.00,6/12/2024 13:36:02
16330,1411,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 13:46:08
16331,1411,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 13:46:08
16332,1411,8,4,16,20,10 caisses,3,,1400,,30,30,1.00,0.98,21.00,0,1,1.00,6/12/2024 13:46:18
16333,1412,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 13:46:27
16334,1412,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 13:46:27
16335,1412,8,4,16,20,10 caisses,3,,1400,,30,30,1.00,0.98,21.00,0,1,1.00,6/12/2024 13:46:27
16338,1413,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,6/12/2024 14:13:11
16339,1413,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,6/12/2024 14:13:11
16340,1413,8,4,16,20,15 caisses,,,10000,,35,35,,0.33,49.00,0,1,1.00,12/12/2025 09:15:32
16342,1414,1,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16343,1414,2,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16344,1414,3,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16345,1414,26,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16346,1414,4,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16347,1414,5,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16348,1414,57,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16349,1414,56,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16350,1414,8,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16351,1414,47,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16352,1414,9,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16353,1414,12,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16355,1241,9,,16,4,,2,,,,06,06,1.00,0.95,1.00,0,1,1.00,9/12/2024 08:49:36
16356,1415,1,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16357,1415,2,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16362,1415,57,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16363,1415,56,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16364,1415,8,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16371,1318,8,440,17,41,,,,3960,,03,03,1.00,0.33,35.00,0,1,1.00,6/2/2026 11:26:14
16372,1318,8,440,17,41,,,,3960,,03,03,1.00,1.00,42.00,0,1,1.00,23/1/2025 11:42:40
16373,1318,8,440,17,41,,,,3960,,06,06,1.00,1.00,35.00,0,1,1.00,27/1/2025 18:02:58
16381,53,19,,16,,,1,1.00,,,10,19,1.00,0.95,1.00,0,1,1.00,10/12/2024 18:00:41
16382,53,19,,16,,,1,,,,35,52,1.00,0.95,1.00,0,1,1.00,10/12/2024 18:00:41
16383,53,32,,86,1,,,,,,10,19,2.00,0.95,28.00,1,1,1.00,10/12/2024 18:00:41
16384,53,33,,86,1,,,,,,01,52,2.00,1.00,2.00,1,1,1.00,10/12/2024 18:00:41
16385,53,34,336,,1,,,,,,01,52,2.00,0.95,1.00,1,1,1.00,10/12/2024 18:00:41
16386,53,35,,,,,,,,,01,52,2.00,0.95,1.00,1,1,1.00,10/12/2024 18:00:41
16387,128,17,429,73,20,,,1.00,,,02,02,,1.00,49.00,0,1,1.00,31/12/2025 14:29:56
16388,128,17,429,71,20,1/2 chap s43,,1.00,,,06,06,,1.00,42.00,0,1,1.00,16/10/2025 14:41:20
16389,128,17,429,102,20,1/2 chapelle S38,,1.00,,,41,41,,1.00,77.00,0,1,1.00,7/10/2025 11:16:13
16390,128,17,429,102,20,1/2 chapelle S40,,1.00,,,43,43,,1.00,77.00,0,1,1.00,14/10/2025 15:26:13
16391,128,17,429,74,20,1/2 chap s41,,1.00,,,44,44,,1.00,77.00,0,1,1.00,16/10/2025 14:44:45
16392,98,56,4,16,33,4 caisse PRO,3,,364,,30,30,,0.99,28.00,0,1,1.00,17/12/2024 16:34:27
16403,1077,57,4,16,11,2 caisses ADH,3,,182,,15,15,21.00,0.99,21.00,0,1,1.00,16/12/2024 16:41:20
16404,1077,8,4,16,20,2 caisses,2,,280,,15,15,21.00,0.95,28.00,0,1,1.00,16/12/2024 16:41:20
16408,1077,56,4,16,33,1 caisse PRO,3,,91,,17,17,21.00,0.99,21.00,0,1,1.00,23/12/2025 09:01:32
16409,1077,56,4,16,33,1 caisse PRO,3,,91,,19,19,21.00,0.99,21.00,0,1,1.00,23/12/2025 09:01:38
16410,1077,56,4,16,33,3 caisse PRO,3,,273,,23,23,21.00,0.99,21.00,0,1,1.00,24/12/2025 08:41:40
16411,1077,8,4,16,20,2 caisses,2,,280,,22,22,21.00,0.99,35.00,0,1,1.00,18/11/2025 11:34:37
16414,1077,56,4,16,33,1 caisse PRO,3,,91,,25,25,21.00,0.99,21.00,0,1,1.00,16/12/2024 16:41:20
16415,1077,8,4,16,20,2 caisses,2,,280,,25,25,21.00,0.99,21.00,0,1,1.00,16/12/2024 16:41:20
16416,1077,56,4,16,33,1 caisse PRO,3,,91,,27,27,,0.99,21.00,0,1,1.00,30/6/2025 10:36:53
16417,1077,8,4,16,20,2 caisses,2,,280,,27,27,21.00,0.99,35.00,0,1,1.00,16/12/2024 16:41:21
16419,1077,56,4,16,33,2 caisses PRO,3,,182,,13,13,21.00,0.99,35.00,0,1,1.00,19/1/2026 16:42:33
16428,1315,56,4,16,33,1 caisse PRO,,,91,,17,17,,1.00,21.00,0,1,1.00,17/12/2024 14:33:22
16429,1315,8,4,16,20,3 caisses,3,,420,,17,17,,0.99,28.00,0,1,1.00,17/12/2024 14:33:22
16430,1315,56,4,16,33,1 caisse PRO,,,91,,22,22,,1.00,21.00,0,1,1.00,17/12/2024 14:34:57
16431,1315,8,4,16,20,3 caisses,3,,420,,22,22,,0.95,28.00,0,1,1.00,17/12/2024 14:34:57
16433,1315,8,4,16,20,7 caisses,3,,980,,30,30,,0.95,21.00,0,1,1.00,17/12/2024 14:45:00
16434,1315,8,4,16,20,3 caisses,3,,420,,09,09,1.00,0.99,42.00,0,1,1.00,17/12/2024 14:37:43
16446,1372,56,4,117,33,7 caisses PRO,,,637,,05,05,,1.00,56.00,0,1,1.00,16/2/2026 15:56:16
16451,98,56,4,16,33,3 caisses PRO,,,273,,10,10,,1.00,28.00,0,1,1.00,19/12/2024 14:35:52
16453,98,56,4,16,33,3 caisses PRO,,,273,,12,12,,1.00,28.00,0,1,1.00,19/12/2024 14:36:18
16455,1305,56,4,16,33,3 caisses PRO,,,273,,13,13,,1.00,28.00,0,1,1.00,19/12/2024 14:38:23
16461,928,56,4,16,33,2 caisses PRO,,,182,,09,09,,1.00,42.00,0,1,1.00,19/1/2026 16:27:20
16462,928,56,4,16,33,3 caisses PRO,,,273,,12,12,,1.00,35.00,0,1,1.00,29/1/2026 16:51:49
16464,1315,56,4,16,33,1 caisses PRO,,,91,,09,09,,1.00,28.00,0,1,1.00,19/12/2024 14:44:40
16465,1315,56,4,16,33,1 caisses PRO,,,91,,05,05,,1.00,28.00,0,1,1.00,19/12/2024 14:53:08
16467,1315,56,4,16,33,1 caisses PRO,,,91,,13,13,,1.00,28.00,0,1,1.00,19/12/2024 14:54:00
16468,1315,56,4,16,33,1 caisses PRO,,,91,,15,15,,1.00,28.00,0,1,1.00,19/12/2024 14:54:15
16474,1370,56,4,16,33,2 caisse PRO,3,,182,,05,05,28.00,0.99,49.00,0,1,1.00,19/12/2024 15:40:43
16475,1370,56,4,16,33,2 caisse PRO,3,,182,,09,09,28.00,0.99,35.00,0,1,1.00,19/12/2024 15:40:40
16476,1370,56,4,16,33,2 caisse PRO,3,,182,,13,13,28.00,0.99,35.00,0,1,1.00,19/12/2024 15:40:28
16478,1400,8,4,16,20,6 caisses,,,840,,03,03,1.00,0.99,56.00,0,1,1.00,19/12/2024 16:09:58
16479,1400,8,4,16,20,6 caisses,,,840,,04,04,1.00,0.99,49.00,0,1,1.00,19/12/2024 16:10:01
16480,1400,8,4,16,20,6 caisses,,,840,,05,05,1.00,0.99,56.00,0,1,1.00,19/12/2024 16:10:06
16486,1172,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,7/8/2025 14:05:31
16487,1172,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,7/8/2025 14:05:31
16493,1172,8,4,16,20,6 caisses,,,0,,35,35,,0.33,49.00,0,1,1.00,12/12/2025 09:16:01
16500,1381,56,4,62,33,3 caisses PRO,,1.00,84,,13,13,,0.69,0.00,0,1,1.00,24/12/2025 09:50:03
16501,149,56,,62,19, 190 PRO,,1.00,190,,10,10,,0.97,0.00,0,1,1.00,13/2/2025 11:22:05
16502,1385,56,,62,19, 80 PRO,,1.00,80,,12,12,,0.98,42.00,0,1,1.00,5/2/2026 14:19:42
16504,1416,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,13/1/2025 15:31:15
16508,1416,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,13/1/2025 15:31:15
16511,1416,56,4,16,33,3 caisses PRO,,,273,,10,10,,1.00,35.00,0,1,1.00,13/1/2025 15:31:15
16512,1416,8,4,16,20,3 caisses,3,,420,,12,12,,0.99,35.00,0,1,1.00,13/1/2025 15:31:15
16514,1416,8,4,16,20,4 caisses,3,,560,,10,10,,0.99,35.00,0,1,1.00,23/12/2025 11:33:30
16520,1416,56,4,16,33,5 caisses PRO,,,455,,12,12,,1.00,35.00,0,1,1.00,29/1/2026 16:56:27
16521,1416,8,4,16,20,3 caisses,3,,420,,16,16,,0.99,28.00,0,1,1.00,13/1/2025 15:31:16
16522,1416,56,4,16,33,3 caisse PRO,3,,273,,14,14,,0.99,28.00,0,1,1.00,23/12/2025 10:31:21
16531,1416,56,4,16,33,3 caisse PRO,3,,273,,16,16,,0.99,28.00,0,1,1.00,13/1/2025 15:31:16
16533,1416,57,4,16,11,3 caisses ADH*,,,273,,16,16,,0.95,28.00,0,1,1.00,13/2/2025 16:30:10
16537,1416,8,4,16,20,3 caisses,3,,420,,18,18,,0.99,28.00,0,1,1.00,13/1/2025 15:31:16
16539,1419,1,,23,,,,,,,32,32,,1.00,0.00,0,1,1.00,13/2/2025 13:53:57
16540,1419,2,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16541,1419,3,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16542,1419,26,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16543,1419,4,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16544,1419,5,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16547,1419,8,4,16,20,8 caisses,3,,5000,,41,41,,0.36,21.00,0,1,1.00,3/10/2025 11:57:39
16548,1419,47,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16549,1419,9,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16550,1419,12,,,,,,1.00,,,01,52,1.00,0.95,1.00,1,1,1.00,
16551,1416,56,4,16,33,5 caisse PRO,3,,455,,18,18,,0.99,28.00,0,1,1.00,24/12/2025 08:45:55
16552,1416,56,4,16,33,4 caisse PRO,3,,364,,20,20,,0.99,28.00,0,1,1.00,23/12/2025 10:10:08
16553,1416,56,4,16,33,4 caisse PRO,3,,364,,22,22,,0.99,21.00,0,1,1.00,23/12/2025 10:10:46
16554,1416,56,4,16,33,3 caisse PRO,3,,273,,23,23,,0.99,21.00,0,1,1.00,13/1/2025 15:31:16
16555,1416,8,4,16,20,3 caisses,,,420,,23,23,,0.95,21.00,0,1,1.00,18/11/2025 09:39:33
16556,1416,57,4,16,11,1 caisse Magasin,,,91,,25,25,,0.95,21.00,0,1,1.00,13/1/2025 15:31:16
16557,1416,8,4,16,20,4 caisses,2,,560,,25,25,,0.99,21.00,0,1,1.00,13/1/2025 15:31:16
16559,1416,57,4,16,11,1 caisse Magasin,,,91,,28,28,,0.95,21.00,0,1,1.00,13/1/2025 15:31:16
16560,1416,8,4,16,20,6 caisses,3,,840,,28,28,,0.99,21.00,0,1,1.00,13/1/2025 15:31:16
16561,1416,56,4,16,33,6 caisse PRO,3,,546,,28,28,,0.99,21.00,0,1,1.00,24/12/2025 08:46:56
16562,1416,8,4,16,20,6 caisses,,,840,,30,30,,0.95,28.00,0,1,1.00,13/1/2025 15:31:16
16563,1416,56,4,16,33,4 caisse PRO,3,,364,,30,30,,0.99,28.00,0,1,1.00,23/12/2025 10:29:59
16564,1416,9,,16,4,,2,,,,05,05,1.00,0.99,1.00,0,1,1.00,13/1/2025 15:31:16
16565,1418,1,,23,,,,,,,01,01,,1.00,0.00,0,1,1.00,13/1/2025 15:38:44
16566,1418,2,,23,,,,,,,03,03,,1.00,0.00,0,1,1.00,13/1/2025 15:38:44
16567,1418,3,,,,,1,,,,08,08,1.00,1.00,1.00,0,1,1.00,13/1/2025 15:38:44
16568,1418,4,,,,,1,,,,11,40,1.00,0.95,1.00,0,1,1.00,13/1/2025 15:38:44
16572,1418,8,4,16,20,2 caisses,2,,280,,02,02,1.00,0.99,56.00,0,1,1.00,4/12/2025 11:00:13
16573,928,8,4,16,20,4 caisses,3,,560,,05,05,,0.99,63.00,0,1,1.00,23/12/2025 11:29:05
16574,928,56,4,116,33,4 caisses PRO,,,364,,05,05,,1.00,56.00,0,1,1.00,16/2/2026 16:45:21
16575,928,56,4,117,33,2 caisses PRO,3,,182,,07,07,,0.99,42.00,0,1,1.00,16/2/2026 16:45:38
16576,928,8,4,16,20,4 caisses,3,,560,,07,07,1.00,0.99,49.00,0,1,1.00,23/12/2025 11:29:47
16577,928,56,4,16,33,2 caisses PRO,,,182,,11,11,,1.00,35.00,0,1,1.00,29/1/2026 16:51:32
16578,928,8,4,16,20,4 caisses,3,,560,,09,09,1.00,0.99,42.00,0,1,1.00,23/12/2025 11:29:59
16579,928,8,4,16,20,4 caisses,3,,560,,11,11,1.00,0.99,35.00,0,1,1.00,23/12/2025 11:30:14
16580,928,56,4,16,33,2 caisses PRO,3,,182,,10,10,,0.99,28.00,0,1,1.00,19/1/2026 16:32:06
16581,928,8,4,16,20,4 caisses,3,,560,,13,13,1.00,0.99,35.00,0,1,1.00,23/12/2025 11:30:28
16582,928,56,4,16,33,2 caisses PRO,,,182,,13,13,,1.00,28.00,0,1,1.00,19/1/2026 16:32:37
16583,928,57,4,16,11,2 caisses ADH*,3,,182,,15,15,,0.99,28.00,0,1,1.00,27/11/2025 09:02:02
16584,928,56,4,16,33,2 caisses PRO,,,182,,15,15,,1.00,28.00,0,1,1.00,18/12/2025 09:09:12
16585,928,8,4,16,20,3 caisses,3,,420,,15,15,1.00,0.99,28.00,0,1,1.00,13/1/2025 15:47:13
16586,928,8,4,16,20,3 caisses,3,,420,,17,17,,0.99,28.00,0,1,1.00,13/1/2025 15:47:13
16587,928,56,4,16,33,1 caisse PRO,,,91,,16,16,,1.00,28.00,0,1,1.00,18/12/2025 09:10:03
16588,928,56,4,16,33,3 caisses PRO,,,273,,18,18,,1.00,28.00,0,1,1.00,23/12/2025 09:28:27
16589,928,8,4,16,20,3 caisses,3,,420,,18,18,,0.99,35.00,0,1,1.00,13/1/2025 15:47:13
16590,928,8,4,16,20,3 caisses,3,,420,,20,20,,0.99,28.00,0,1,1.00,13/1/2025 15:47:13
16591,928,56,4,16,33,1 caisse PRO,,,91,,19,19,,1.00,28.00,0,1,1.00,18/12/2025 09:19:09
16592,928,56,4,16,33,2 caisse PRO,,,182,,22,22,,1.00,28.00,0,1,1.00,18/12/2025 09:06:09
16593,928,8,4,16,20,3 caisses,3,,420,,22,22,,0.95,28.00,0,1,1.00,13/1/2025 15:47:13
16594,928,8,4,16,20,3 caisses,3,,420,,23,23,,0.99,21.00,0,1,1.00,13/1/2025 15:47:13
16595,928,56,4,16,33,1 caisse PRO,,,91,,23,23,,1.00,21.00,0,1,1.00,13/1/2025 15:47:13
16596,928,8,4,16,20,4 caisses,3,,560,,25,25,,0.99,21.00,0,1,1.00,13/1/2025 15:47:13
16597,928,56,4,16,33,1 caisse PRO,,,91,,25,25,,1.00,21.00,0,1,1.00,13/1/2025 15:47:13
16598,928,8,4,16,20,6 caisses,3,,840,,28,28,,0.99,21.00,0,1,1.00,18/11/2025 09:04:18
