régionCNC,N° auto,nom,région administrative,adresse,code INSEE,commune,population de la commune,DEP,N°UU,unité urbaine,population unité urbaine,situation géographique,écrans,fauteuils,semaines d'activité,séances,entrées 2024,entrées 2023,évolution entrées,tranche d'entrées,propriétaire,AE,catégorie Art et Essai,label Art et Essai,genre,multiplexe,zone de la commune,nombre de films programmés,nombre de films inédits,nombre de films en semaine 1,PdM en entrées des films français,PdM en entrées des films américains,PdM en entrées des films européens,PdM en entrées des autres films,films Art et Essai,part des séances de films Art et Essai,PdM en entrées des films Art et Essai,latitude,longitude
1,9920,PATHE,ILE-DE-FRANCE,30 AVENUE CORENTIN CARIOU,75119,Paris 19e Arrondissement,184156,75,00851,Paris,10947378,01-Paris,16,2901,53,24768,405549,451823,-10.2,De 300 à 450 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,C,467,294,236,19.4,55.9,14.0,10.7,141,17.6,9.9,48.897016,2.385181
1,9936,PATHE LA GEODE,ILE-DE-FRANCE,26 AVENUE CORENTIN CARIOU,75119,Paris 19e Arrondissement,184156,75,00851,Paris,10947378,01-Paris,1,294,2,103,10625,,#VALEUR !,De 10 à 20 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,NON,C,1,1,1,0.0,100.0,0.0,0.0,0,0.0,0.0,48.896117,2.384348
1,9950,CGR PARIS LILAS,ILE-DE-FRANCE,PLACE DU MAQUIS DU VERCORS,75120,Paris 20e Arrondissement,193044,75,00851,Paris,10947378,01-Paris,7,1394,53,12477,206350,227642,-9.4,De 200 à 300 000 entrées,CGR,NON,NON,,FIXE,NON,C,233,112,103,26.9,55.1,15.2,2.8,49,4.8,6.9,48.852605,2.406733
3,10184,REX,HAUTS DE FRANCE,26 PLACE CLEMENCEAU,80001,Abbeville,23318,80,80401,Abbeville,26214,05-Unités urbaines de 20 000 à 100 000 hbts,3,456,50,3322,38786,35063,10.6,De 30 à 40 000 entrées,,OUI,D,RDJPPR,FIXE,NON,C,420,229,69,71.5,9.9,14.5,4.1,301,88.8,81.9,50.108677,1.834667
3,10192,CGR ABBEVILLE LA SUCRERIE,HAUTS DE FRANCE,2 RUE DE MENCHECOURT,80001,Abbeville,23318,80,80401,Abbeville,26214,05-Unités urbaines de 20 000 à 100 000 hbts,8,1209,53,13702,234197,231315,1.2,De 200 à 300 000 entrées,CGR,NON,NON,,FIXE,OUI,C,202,141,133,47.5,37.7,13.7,1.1,22,4.2,2.0,50.115049,1.824393
2,10552,SALLE CHARLES CHAPLIN,ILE-DE-FRANCE,ESPACE CULTUREL ALAIN POHER 7 AVENUE AUGUSTE DURU,94001,Ablon-sur-Seine,5938,94,00851,Paris,10947378,02-Petite Couronne,1,209,45,146,3192,3852,-17.1,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,B,117,97,1,45.8,29.3,15.2,9.7,74,63.4,50.2,48.724181,2.420302
2,10992,PANDORA,ILE-DE-FRANCE,6 ALLEE SIMONE SIGNORET,78005,Achères,21812,78,00851,Paris,10947378,03-Grande couronne,3,257,50,4519,71397,71491,-0.1,De 50 à 80 000 entrées,,OUI,C,RDJPPR,FIXE,NON,B,243,174,75,66.0,11.7,16.2,6.1,199,82.5,77.9,48.960956,2.067774
3,11101,LE FOYER,BRETAGNE,RUE NDU STADE,35001,Acigné,7029,35,35213,Acigné,7029,06-autres communes et unités urbaines,2,268,47,897,30976,29746,4.1,De 30 à 40 000 entrées,,OUI,E,,FIXE,NON,I,283,218,18,63.7,19.4,14.6,2.2,169,51.2,39.8,48.135609,-1.537695
7,11527,TRAVELLING,OCCITANIE,RUE BRESCOU,34003,Agde,29589,34,34401,Agde,29589,05-Unités urbaines de 20 000 à 100 000 hbts,4,757,52,5597,128094,119841,6.9,De 100 à 150 000 entrées,,OUI,D,JPPR,FIXE,NON,I,278,191,108,51.1,34.0,13.9,1.0,160,29.8,19.9,43.31185,3.473009
4,11592,CGR AGEN,NOUVELLE AQUITAINE,PLACE DU PIN,47001,Agen,33046,47,47501,Agen,82191,05-Unités urbaines de 20 000 à 100 000 hbts,10,1595,53,17740,250041,251952,-0.8,De 200 à 300 000 entrées,CGR,NON,NON,,FIXE,OUI,C,321,240,215,41.3,42.2,14.9,1.5,121,20.6,7.2,44.204567,0.624721
3,11854,CINEMA DE L'ESPACE,NORMANDIE,AVENUE ROOSEVELT,50003,Agon-Coutainville,2933,50,50204,Agon-Coutainville,7893,06-autres communes et unités urbaines,1,79,53,562,10180,8456,20.4,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,C,288,226,0,71.8,13.2,12.0,3.0,180,55.0,49.1,49.048659,-1.595352
3,12102,L'AIGLON,NORMANDIE,PLACE DE VERDUN,61214,L' Aigle,8144,61,61301,L'Aigle,11260,06-autres communes et unités urbaines,3,523,53,3701,84931,48372,75.6,De 80 à 100 000 entrées,,OUI,E,JP,FIXE,NON,C,292,209,70,53.0,33.6,11.9,1.5,174,18.0,12.0,48.763262,0.622075
6,12401,STUDIO,AUVERGNE / RHONE-ALPES,VALMOREL,73024,Les Avanchers-Valmorel,790,73,00000,Zone rurale,14183345,06-autres communes et unités urbaines,2,345,28,713,8109,8169,-0.7,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,R,134,111,37,58.3,30.4,11.0,0.2,54,28.7,11.9,45.46071,6.441929
7,12454,CINEMA MUNICIPAL MARCEL PAGNOL,OCCITANIE,9 RUE VICTOR HUGO,30003,Aigues-Mortes,8742,30,30212,Aigues-Mortes,8742,06-autres communes et unités urbaines,1,168,53,1139,14943,13783,8.4,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,I,270,216,23,49.5,33.8,11.4,5.3,145,29.4,25.5,43.566091,4.189267
4,12562,THEOPHILE DE VIAU,NOUVELLE AQUITAINE,PLACE DE LA MAIRIE,47004,Aiguillon,4368,47,47105,Aiguillon,4652,06-autres communes et unités urbaines,1,254,52,664,10714,11528,-7.1,De 10 à 20 000 entrées,,OUI,E,JPPR,FIXE,NON,C,264,209,5,66.8,17.0,12.6,3.6,164,55.1,54.5,44.299994,0.336667
3,12612,CINEMA MODERNE,CENTRE-VAL DE LOIRE,CHEMIN DU CINEMA,36001,Aigurande,1412,36,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,286,48,646,10474,9684,8.2,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,R,150,127,1,72.1,16.8,9.4,1.7,69,41.6,28.5,46.431926,1.830697
6,12833,LA SALLE DE SPECTACLE ET LE CINEMA,AUVERGNE / RHONE-ALPES,493 AVENUE DE LA GARE,73006,Aime-la-Plagne,4537,73,73108,Aime-la-Plagne,4537,06-autres communes et unités urbaines,1,150,30,84,2625,2408,9.0,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,C,73,59,2,68.0,18.7,13.2,0.0,35,47.4,46.5,45.555539,6.651442
4,13151,GALAXIE,NOUVELLE AQUITAINE,16 AV DES PYRENEES,40001,Aire-sur-l'Adour,6753,40,00260,Aire-sur-l'Adour,8159,06-autres communes et unités urbaines,2,444,49,996,18715,18651,0.3,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,C,182,158,69,48.2,38.2,13.0,0.6,84,24.9,15.2,43.699953,-0.265292
5,13161,ESPACE CULTUREL AREA,HAUTS DE FRANCE,6 PLACE DU CHATEAU,62014,Aire-sur-la-Lys,9869,62,00752,Béthune,360499,04-Unités urbaines de 100 000 hbts ou plus,1,268,25,117,8835,8790,0.5,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,B,63,27,0,55.4,20.2,23.0,1.4,36,50.0,42.6,50.639733,2.390569
7,13405,RENOIR,PROVENCE-ALPES-COTE D'AZUR,24 COURS MIRABEAU,13001,Aix-en-Provence,150358,13,00759,Marseille-Aix-en-Provence,1635844,04-Unités urbaines de 100 000 hbts ou plus,3,431,53,4391,123190,131143,-6.1,De 100 à 150 000 entrées,CINEMAS PATHE,OUI,C,RD,FIXE,NON,B,149,108,95,60.4,18.2,10.1,11.3,143,98.0,97.9,43.526562,5.448932
7,13413,CEZANNE,PROVENCE-ALPES-COTE D'AZUR,1 RUE MARCEL GUILLAUME,13001,Aix-en-Provence,150358,13,00759,Marseille-Aix-en-Provence,1635844,04-Unités urbaines de 100 000 hbts ou plus,9,1539,53,13526,444491,440781,0.8,De 300 à 450 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,B,285,171,164,47.8,34.6,14.9,2.7,84,17.3,15.9,43.525387,5.446893
7,13423,LE MAZARIN,PROVENCE-ALPES-COTE D'AZUR,3TER RUE MAZARINE - 6 RUE LAROQU,13001,Aix-en-Provence,150358,13,00759,Marseille-Aix-en-Provence,1635844,04-Unités urbaines de 100 000 hbts ou plus,3,438,53,4501,121917,119776,1.8,De 100 à 150 000 entrées,CINEMAS PATHE,OUI,C,RDJPPR,FIXE,NON,B,216,156,116,60.2,2.7,30.1,7.1,208,99.7,99.7,43.526103,5.448686
7,13454,ARMAND LUNEL,PROVENCE-ALPES-COTE D'AZUR,RUE DES ALLUMETTES,13001,Aix-en-Provence,150358,13,00759,Marseille-Aix-en-Provence,1635844,04-Unités urbaines de 100 000 hbts ou plus,1,165,46,585,10230,16791,-39.1,De 10 à 20 000 entrées,,OUI,C,JPPR,FIXE,NON,B,146,10,5,20.7,40.9,12.7,25.6,127,94.5,92.1,43.524462,5.439812
6,13513,VICTORIA,AUVERGNE / RHONE-ALPES,36 AV VICTORIA,73008,Aix-les-Bains,31642,73,73601,Chambéry,202124,04-Unités urbaines de 100 000 hbts ou plus,5,870,53,5744,55459,48593,14.1,De 50 à 80 000 entrées,,OUI,C,PR,FIXE,NON,B,311,233,168,72.7,6.8,15.7,4.8,264,89.6,86.8,45.68994,5.909791
4,13622,ESPACE CULTUREL VILLENEUVE,PAYS DE LA LOIRE,ROUTE DE CHALLANS,85003,Aizenay,10270,85,85214,Aizenay,10270,06-autres communes et unités urbaines,2,240,53,1455,27521,25708,7.1,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,I,327,272,10,62.0,23.1,12.6,2.3,184,45.8,31.8,46.744249,-1.6164029999999912
7,13683,ESPACE CULTUREL MUNICIPAL,CORSE,BOULEVARD PASCAL ROSSINI,2A004,Ajaccio,73483,2A,2A501,Ajaccio,85645,05-Unités urbaines de 20 000 à 100 000 hbts,1,319,2,30,1509,1766,-14.6,Moins de 2000 entrées,,NON,NON,,FIXE,NON,I,16,7,0,33.5,0.0,36.4,30.0,13,83.3,74.8,41.915976,8.731036
7,13684,AUDITORIUM PASCAL PAOLI,CORSE,QUAI L HERMINIER BP 253,2A004,Ajaccio,73483,2A,2A501,Ajaccio,85645,05-Unités urbaines de 20 000 à 100 000 hbts,1,432,1,5,485,1061,-54.3,Moins de 2000 entrées,,NON,NON,,FIXE,NON,I,3,1,0,72.2,0.0,27.8,0.0,3,100.0,100.0,41.921426,8.739468
7,13685,ESPACE DIAMANT,CORSE,BOULEVARD PASCAL ROSSIMI,2A004,Ajaccio,73483,2A,2A501,Ajaccio,85645,05-Unités urbaines de 20 000 à 100 000 hbts,1,295,8,13,998,1301,-23.3,Moins de 2000 entrées,,NON,NON,,FIXE,NON,I,5,0,0,68.4,0.0,0.0,31.6,5,100.0,100.0,41.915976,8.731036
7,13686,L ELLIPSE,CORSE,BD LOUIS CAMPI,2A004,Ajaccio,73483,2A,2A501,Ajaccio,85645,05-Unités urbaines de 20 000 à 100 000 hbts,6,1147,53,8907,250457,265277,-5.6,De 200 à 300 000 entrées,,OUI,D,RDJPPR,FIXE,NON,I,421,280,192,42.9,38.1,16.4,2.6,216,29.0,19.5,41.943558,8.753935
7,13692,PALAIS DES CONGRES,CORSE,QUAI L HERMINIER,2A004,Ajaccio,73483,2A,2A501,Ajaccio,85645,05-Unités urbaines de 20 000 à 100 000 hbts,1,432,2,6,398,192,107.3,Moins de 2000 entrées,,NON,NON,,FIXE,NON,I,6,3,0,5.5,0.0,94.5,0.0,4,66.7,30.7,41.921426,8.739468
7,13693,LAETITIA,CORSE,24 COURS NAPOLEON,2A004,Ajaccio,73483,2A,2A501,Ajaccio,85645,05-Unités urbaines de 20 000 à 100 000 hbts,3,284,53,4438,57516,53913,6.7,De 50 à 80 000 entrées,,OUI,D,RDJPPR,FIXE,NON,I,365,254,166,63.1,17.2,15.9,3.8,264,63.7,54.8,41.920833,8.737221
3,14033,LE Casino,HAUTS DE FRANCE,29 RUE DE BOULAN,80016,Albert,9983,80,80210,Albert,9983,06-autres communes et unités urbaines,2,360,51,1643,43346,36373,19.2,De 40 à 50 000 entrées,,NON,NON,,FIXE,NON,I,153,106,53,50.9,34.7,13.2,1.2,48,13.1,9.3,50.004652,2.648257
6,14071,LE DOME GAMBETTA,AUVERGNE / RHONE-ALPES,12 RUE GAMBETTA,73011,Albertville,20414,73,73401,Albertville,41649,05-Unités urbaines de 20 000 à 100 000 hbts,1,247,51,1022,26408,28821,-8.4,De 20 à 30 000 entrées,,NON,NON,,FIXE,NON,C,94,81,42,39.3,47.9,11.5,1.3,3,1.5,1.2,45.677069,6.392496
6,14073,LE DOME,AUVERGNE / RHONE-ALPES,135 PLACE DE L EUROPE,73011,Albertville,20414,73,73401,Albertville,41649,05-Unités urbaines de 20 000 à 100 000 hbts,2,365,50,2553,49346,47566,3.7,De 40 à 50 000 entrées,,OUI,D,JP,FIXE,NON,C,271,180,66,70.9,9.9,14.1,5.1,212,77.7,64.7,45.676502,6.391967
4,14102,CGR ALBI LAPEROUSE,OCCITANIE,60 RUE SERE DE RIVIERES,81004,Albi,50783,81,81502,Albi,75461,05-Unités urbaines de 20 000 à 100 000 hbts,3,467,50,4236,43670,41793,4.5,De 40 à 50 000 entrées,CGR,OUI,D,RDJPPR,FIXE,NON,C,261,160,126,64.1,9.0,18.7,8.1,237,97.1,96.1,43.92676,2.149209
4,14114,CINEMA SALLE ARCE,OCCITANIE,P. DE L'AMITIE ENTRE LES PEUPLES,81004,Albi,50783,81,81502,Albi,75461,05-Unités urbaines de 20 000 à 100 000 hbts,1,142,49,848,23606,21684,8.9,De 20 à 30 000 entrées,,OUI,D,JPPR,FIXE,NON,C,258,130,5,65.4,7.3,13.5,13.9,224,89.2,90.4,43.923796,2.144604
6,14222,CASSE MASSION,AUVERGNE / RHONE-ALPES,LA RUA,73013,Albiez-Montrond,374,73,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,214,33,215,3748,3478,7.8,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,R,107,83,21,66.6,20.0,12.0,1.5,41,30.0,30.6,45.217522,6.343043
3,14445,PLANET'CINE,NORMANDIE,194 RUE DE BRETAGNE,61001,Alençon,26464,61,00464,Alençon,42492,05-Unités urbaines de 20 000 à 100 000 hbts,7,1199,53,9705,208403,206383,1.0,De 200 à 300 000 entrées,,OUI,D,JP,FIXE,NON,C,341,242,163,51.4,33.3,13.6,1.7,165,21.1,13.7,48.433552,0.063775
7,14533,CINEPLANET,OCCITANIE,BOULEVARD VAUBAN,30007,Alès,43492,30,30501,Alès,101194,04-Unités urbaines de 100 000 hbts ou plus,8,1309,53,13056,254844,255246,-0.2,De 200 à 300 000 entrées,,OUI,D,JPPR,FIXE,OUI,C,493,315,253,45.9,36.7,14.7,2.7,288,31.0,19.2,44.125939,4.077527
2,14693,! POC ! SCENE ARTISTIQUE ALFORTVILLE,ILE-DE-FRANCE,82 RUE MARCEL BOURDARIAS,94002,Alfortville,45317,94,00851,Paris,10947378,02-Petite Couronne,1,410,36,112,14628,11572,26.4,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,99,84,0,59.5,20.5,14.8,5.2,57,55.9,40.7,48.807586,2.422346
6,15374,BEL' DONNE,AUVERGNE / RHONE-ALPES,PLACE DE VERDUN,38006,Allevard,4106,38,00358,Allevard,14888,06-autres communes et unités urbaines,2,241,53,1326,33434,33699,-0.8,De 30 à 40 000 entrées,,OUI,E,JP,FIXE,NON,C,189,150,45,59.3,27.8,11.3,1.6,99,32.1,23.4,45.394059,6.075331
3,15682,SALLE POLYVALENTE,PAYS DE LA LOIRE,SALLE POLYVALENTE,72003,Allonnes,11207,72,72701,Le Mans,221529,04-Unités urbaines de 100 000 hbts ou plus,1,,49,816,32951,27347,20.5,De 30 à 40 000 entrées,,NON,NON,,ITINERANT,NON,B,152,96,2,76.9,10.9,8.3,3.9,74,26.1,30.0,47.983405,0.148339
7,15741,CINEMA DE L AIGUILLE,PROVENCE-ALPES-COTE D'AZUR,RESIDENCE DE L AIGUILLE,04006,Allos,845,04,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,187,35,361,7469,8143,-8.3,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,R,155,126,35,49.5,34.4,14.6,1.5,55,26.0,16.9,44.283294,6.539965
6,15792,LE MOTTARET,AUVERGNE / RHONE-ALPES,STATION DE MERIBEL,73015,Les Allues,1877,73,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,172,28,339,4154,3747,10.9,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,R,64,49,0,56.3,34.5,8.8,0.4,24,27.4,15.8,45.404713,6.578019
8,16081,PALACE LUMIERE,GRAND EST,"2, BOULEVARD CLÉMENCEAU",68004,Altkirch,5787,68,68205,Altkirch,9108,06-autres communes et unités urbaines,4,566,53,4705,80489,85344,-5.7,De 80 à 100 000 entrées,,OUI,E,JPPR,FIXE,NON,C,315,211,81,42.2,39.2,16.9,1.6,174,18.8,12.1,47.62383,7.236058
6,16573,LA FACADE 1,AUVERGNE / RHONE-ALPES,RUE BLAISE PASCAL,63003,Ambert,6877,63,63204,Ambert,7773,06-autres communes et unités urbaines,2,307,52,876,22202,20480,8.4,De 20 à 30 000 entrées,,OUI,E,,FIXE,NON,C,141,109,2,61.3,22.9,13.3,2.5,69,34.2,21.6,45.547184,3.745498
3,16803,CINEA,CENTRE-VAL DE LOIRE,3 PLACE ST DENIS,37003,Amboise,12936,37,37701,Tours,371410,04-Unités urbaines de 100 000 hbts ou plus,2,354,51,1763,38692,34893,10.9,De 30 à 40 000 entrées,,NON,NON,,FIXE,NON,B,114,72,38,53.2,29.9,16.6,0.3,45,16.5,20.7,47.41057,0.980035
7,17082,Casino AMELIE LES BAINS,OCCITANIE,4 AVENUE DU DOCTEUR BOUIX,66003,Amélie-les-Bains-Palalda,3632,66,66203,Amélie-les-Bains-Palalda,6455,06-autres communes et unités urbaines,1,196,42,256,3802,1947,95.3,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,C,94,93,0,62.6,19.9,16.2,1.3,26,24.7,22.5,42.472951,2.670403
3,17303,CINEMA ORSON WELLES,HAUTS DE FRANCE,2 PLACE LEON GONTIER,80021,Amiens,136808,80,80601,Amiens,167863,04-Unités urbaines de 100 000 hbts ou plus,1,175,49,1155,21434,21311,0.6,De 20 à 30 000 entrées,,OUI,B,RDPR,FIXE,NON,C,209,107,28,64.8,10.8,16.7,7.7,199,98.7,99.4,49.89407,2.292451
3,17325,CINE SAINT LEU,HAUTS DE FRANCE,5-9 RUE DE LA PLUMETTE,80021,Amiens,136808,80,80601,Amiens,167863,04-Unités urbaines de 100 000 hbts ou plus,1,250,53,1508,58633,52097,12.5,De 50 à 80 000 entrées,,OUI,B,RDJPPR,FIXE,NON,C,179,87,32,62.4,13.4,16.2,8.0,174,99.6,99.2,49.896685,2.302146
3,17326,PATHE AMIENS,HAUTS DE FRANCE,5 BOULEVARD DE BELFORT,80021,Amiens,136808,80,80601,Amiens,167863,04-Unités urbaines de 100 000 hbts ou plus,12,2461,53,19767,623832,652944,-4.5,De 450 à 700 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,C,410,289,231,39.9,42.2,15.9,2.1,176,22.9,13.4,49.889445,2.304933
8,17545,Kinepolis AMNEVILLE,GRAND EST,RUE DE L'EUROPE,57019,Amnéville,10739,57,57701,Metz,294959,04-Unités urbaines de 100 000 hbts ou plus,12,2568,53,18190,251125,254592,-1.4,De 200 à 300 000 entrées,Kinepolis,NON,NON,,FIXE,OUI,B,305,192,186,32.3,49.4,16.5,1.8,45,8.7,4.4,49.244796,6.132187
3,17803,EDEN 3,PAYS DE LA LOIRE,90 RUE ANDREE ET MARCE BRAUD,44003,Ancenis,11479,44,44302,Ancenis-Saint-Géréon,11479,06-autres communes et unités urbaines,3,549,53,2985,159979,129827,23.2,De 150 à 200 000 entrées,,OUI,E,RDJPPR,FIXE,NON,C,457,301,40,54.6,31.4,11.6,2.4,294,40.5,22.5,47.364116,-1.178442
6,17961,CINEMA DE LA VIOUZE,AUVERGNE / RHONE-ALPES,AVENUE DE LA GARE,63004,Les Ancizes-Comps,1736,63,63116,Saint-Georges-de-Mons,3698,06-autres communes et unités urbaines,1,347,51,691,15507,11784,31.6,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,B,198,160,0,50.8,31.8,14.7,2.8,93,34.6,20.7,45.928236,2.829038
3,18291,PALACE,NORMANDIE,19 R SELLENICK / AV REPUBLIQUE,27016,Les Andelys,8193,27,27207,Les Andelys,8427,06-autres communes et unités urbaines,3,407,53,3579,80192,75488,6.2,De 80 à 100 000 entrées,,OUI,E,JP,FIXE,NON,C,287,196,63,46.0,38.6,13.7,1.7,168,17.4,10.7,49.246748,1.416469
3,18701,NORMANDIE,CENTRE-VAL DE LOIRE,6 RUE DESIRE ROUSSEL,28007,Anet,2793,28,00355,Ézy-sur-Eure,12710,06-autres communes et unités urbaines,1,250,47,223,9160,8189,11.9,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,C,114,84,0,64.4,18.8,14.6,2.2,47,38.1,35.1,48.857505,1.439036
3,18861,LES 400 COUPS,PAYS DE LA LOIRE,12 RUE CLAVEAU,49007,Angers,159103,49,49701,Angers,251150,04-Unités urbaines de 100 000 hbts ou plus,7,811,53,12133,334507,318669,5.0,De 300 à 450 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,519,279,231,64.3,16.2,13.9,5.6,434,82.2,77.5,47.472132,-0.553522
3,18866,PATHE ANGERS,PAYS DE LA LOIRE,AVENUE DES DROITS DE L'HOMME,49007,Angers,159103,49,49701,Angers,251150,04-Unités urbaines de 100 000 hbts ou plus,12,2522,53,19203,558357,602724,-7.4,De 450 à 700 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,C,466,255,195,40.9,42.1,15.0,2.1,182,18.9,10.7,47.478647,-0.549339
7,19242,LE CASTEILL,OCCITANIE,PLACE DU CASTELL,66004,Les Angles,554,66,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,197,30,235,8234,6160,33.7,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,R,96,70,1,63.2,25.6,9.4,1.9,37,24.6,13.1,42.577018,2.075079
4,19325,MONCINE,NOUVELLE AQUITAINE,AVENUE DES BARTHES,64024,Anglet,41388,64,00751,Bayonne (partie française),267184,04-Unités urbaines de 100 000 hbts ou plus,7,1095,53,12977,289244,264465,9.4,De 200 à 300 000 entrées,,NON,NON,,FIXE,NON,C,165,127,122,41.6,41.0,16.1,1.4,35,10.6,6.9,43.483711,-1.508634
4,19464,CITE INTERN DE LA BANDE DESSINEE ET DE L'IMAGE,NOUVELLE AQUITAINE,121 ROUTE DE BORDEAUX,16015,Angoulême,43079,16,16601,Angoulême,113368,04-Unités urbaines de 100 000 hbts ou plus,2,294,53,2837,47701,45091,5.8,De 40 à 50 000 entrées,,OUI,C,RDJPPR,FIXE,NON,C,232,124,88,60.2,15.7,14.7,9.4,213,98.8,95.6,45.653155,0.150537
4,19491,MEGA CGR,NOUVELLE AQUITAINE,30 RUE SAINT- ROCH,16015,Angoulême,43079,16,16601,Angoulême,113368,04-Unités urbaines de 100 000 hbts ou plus,11,1876,53,18348,205708,209856,-2.0,De 200 à 300 000 entrées,CGR,NON,NON,,FIXE,OUI,C,426,283,266,42.7,38.5,15.2,3.5,176,26.1,18.0,45.650367,0.164018
4,19507,CGR EPERON ANGOULEME,NOUVELLE AQUITAINE,30 RUE SAINT-ROCH,16015,Angoulême,43079,16,16601,Angoulême,113368,04-Unités urbaines de 100 000 hbts ou plus,1,172,53,1349,17586,20452,-14.0,De 10 à 20 000 entrées,CGR,NON,NON,,FIXE,NON,C,56,35,35,9.3,66.6,20.3,3.8,4,5.1,4.3,45.650091,0.162338
5,19702,IDEAL CINEMA,HAUTS DE FRANCE,10 RUE EMILE VAMBROUK,59008,Aniche,10025,59,59701,Valenciennes (partie française),336069,04-Unités urbaines de 100 000 hbts ou plus,1,206,53,539,13088,13864,-5.6,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,162,91,1,44.6,36.9,13.6,4.9,60,26.6,27.7,50.33114,3.252155
6,19901,PATHE ANNECY,AUVERGNE / RHONE-ALPES,"AV. DE BROGNY - ZAC ""COURIER""",74010,Annecy,134942,74,74601,Annecy,187946,04-Unités urbaines de 100 000 hbts ou plus,10,1839,53,16223,416775,460830,-9.6,De 300 à 450 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,C,357,195,177,44.0,38.9,15.4,1.7,101,16.6,11.0,45.912917,6.125425
6,19941,NEMOURS,AUVERGNE / RHONE-ALPES,22 RUE STE CLAIRE,74010,Annecy,134942,74,74601,Annecy,187946,04-Unités urbaines de 100 000 hbts ou plus,4,448,50,5468,110871,108424,2.3,De 100 à 150 000 entrées,,OUI,A,RD,FIXE,NON,C,239,166,138,66.3,9.1,17.4,7.2,208,94.3,93.1,45.898226,6.123792
6,19945,CINEMA MJC NOVEL,AUVERGNE / RHONE-ALPES,PLACE ANNAPURNA,74010,Annecy,134942,74,74601,Annecy,187946,04-Unités urbaines de 100 000 hbts ou plus,1,174,46,574,22741,23370,-2.7,De 20 à 30 000 entrées,,OUI,A,JPPR,FIXE,NON,C,160,72,1,50.4,16.9,20.1,12.5,115,77.6,69.1,45.917017,6.134075
6,19951,ESPACE 300,AUVERGNE / RHONE-ALPES,1 RUE JEAN JAURES,74010,Annecy,134942,74,74601,Annecy,187946,04-Unités urbaines de 100 000 hbts ou plus,1,288,2,2,475,276,72.1,Moins de 2000 entrées,,NON,NON,,FIXE,NON,C,2,1,0,0.0,0.0,48.4,51.6,1,50.0,48.4,45.902197,6.128472
6,19983,CINE ACTUEL MJC,AUVERGNE / RHONE-ALPES,3 RUE DU 8 MAI,74012,Annemasse,37859,74,00653,Genève (SUI)-Annemasse (partie française),197599,04-Unités urbaines de 100 000 hbts ou plus,1,111,48,985,23591,22981,2.7,De 20 à 30 000 entrées,,OUI,C,JPPR,FIXE,NON,C,177,104,0,52.1,24.5,10.0,13.5,160,92.5,88.9,46.191752,6.231982
6,20203,NACELLES,AUVERGNE / RHONE-ALPES,BD DE L EUROPE,07010,Annonay,16962,07,07401,Annonay,28073,05-Unités urbaines de 20 000 à 100 000 hbts,4,525,43,3531,78293,88141,-11.2,De 50 à 80 000 entrées,,OUI,D,JP,FIXE,NON,C,255,179,63,56.9,26.1,13.3,3.8,160,25.1,29.7,45.242757,4.670325
6,20311,SALLE DE CINEMA,BOURGOGNE / FRANCHE-COMTE,LE BOURG,71009,Anost,727,71,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,103,51,169,3210,3050,5.2,De 2 à 5 000 entrées,,OUI,E,,FIXE,NON,R,94,65,0,70.1,15.8,10.2,3.8,71,77.1,70.3,47.068237,4.09482
7,20672,Casino,PROVENCE-ALPES-COTE D'AZUR,6 ET 8 BD DU 24 AOUT,06004,Antibes,75779,06,06701,Nice,966577,04-Unités urbaines de 100 000 hbts ou plus,3,456,53,4118,74802,107162,-30.2,De 50 à 80 000 entrées,,OUI,C,,FIXE,NON,B,204,134,87,51.3,27.1,18.9,2.8,142,63.0,55.8,43.57983,7.122516
